accuracy,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,ideal model dist ↓,layer_number,relative_postion,perc_cluster,accuracy_cluster,index
0.648936170212766,0.2887040078639984,0.6800446510314941,0.7517286539077759,0.6832707539075085,18,52.0,3,2,llama8b_guard_ttt
0.6808510638297872,0.47581201791763306,0.5553808212280273,0.7767256498336792,0.6898047839164998,19,55.0,3,2,llama8b_guard_ttt
0.6648936170212766,0.41272953152656555,0.6079736351966858,0.7226816415786743,0.682919522965353,20,58.0,3,2,llama8b_guard_ttt
0.6914893617021277,0.3669276237487793,0.516051709651947,0.6720798015594482,0.6758763379653493,21,61.0,3,2,llama8b_guard_ttt
0.6648936170212766,0.44076186418533325,0.6459831595420837,0.7958024740219116,0.7063136275959738,22,64.0,3,2,llama8b_guard_ttt
0.6808510638297872,0.418033629655838,0.6358742713928223,0.7403246760368347,0.7060868526119857,23,67.0,3,2,llama8b_guard_ttt
0.6117021276595744,0.4774026572704315,0.6566671133041382,0.847109317779541,0.7041854779302602,24,70.0,4,1,llama8b_guard_ttt
0.6861702127659575,0.4222943186759949,0.6345099210739136,0.747935950756073,0.7067566380587552,25,73.0,4,2,llama8b_guard_ttt
0.6808510638297872,0.41255730390548706,0.5813162326812744,0.7290341854095459,0.7064676690276985,26,76.0,4,2,llama8b_guard_ttt
0.6595744680851063,0.4838634729385376,0.6046737432479858,0.7924938797950745,0.7039122900407012,27,79.0,4,2,llama8b_guard_ttt
0.6808510638297872,0.49281662702560425,0.6072898507118225,0.7122948169708252,0.7058244703179204,28,82.0,4,2,llama8b_guard_ttt
0.6914893617021276,0.42312151193618774,0.5591318607330322,0.7467241883277893,0.7060075082305248,29,85.0,4,2,llama8b_guard_ttt
0.6702127659574468,0.42741191387176514,0.6029903888702393,0.7448627948760986,0.7049103632078926,30,88.0,4,2,llama8b_guard_ttt
0.6542553191489362,0.3829638957977295,0.5855954885482788,0.7157906293869019,0.7044021749134901,31,91.0,4,2,llama8b_guard_ttt
0.6808510638297872,0.298250287771225,0.4910268783569336,0.729472279548645,0.7056817000900988,32,94.0,4,2,llama8b_guard_ttt
0.6702127659574468,0.2260802686214447,0.4620051085948944,0.7291584014892578,0.7039106255191149,33,97.0,4,2,llama8b_guard_ttt
0.5478723404255319,0.0,0.0,0.3200370967388153,0.5098974035082158,1,0.0,1,1,llama8b_guard_not
0.5212765957446809,0.8520803451538086,0.8520803451538086,0.909033477306366,0.6629723615473965,2,3.0,1,1,llama8b_guard_not
0.5106382978723405,0.8432897925376892,0.8432897925376892,0.9079896211624146,0.6982978572756966,3,6.0,1,1,llama8b_guard_not
0.5106382978723405,0.8551547527313232,0.8551547527313232,0.9096452593803406,0.6990488413165421,4,9.0,1,1,llama8b_guard_not
0.5106382978723404,0.853050708770752,0.853050708770752,0.9114512801170349,0.668127653001498,5,12.0,1,1,llama8b_guard_not
0.5106382978723404,0.847158670425415,0.847158670425415,0.9102767109870911,0.6673659799716737,6,15.0,1,1,llama8b_guard_not
0.5106382978723405,0.8147281408309937,0.8258200287818909,0.9020851254463196,0.6979552884750702,7,18.0,1,1,llama8b_guard_not
0.5106382978723404,0.7895193099975586,0.8057820796966553,0.8791064023971558,0.6599940832413163,8,21.0,2,1,llama8b_guard_not
0.5212765957446808,8.885506395017728e-05,0.00013187383592594415,0.011755174025893211,0.5904765584881732,9,24.0,2,1,llama8b_guard_not
0.526595744680851,9.444391616852954e-05,0.00011454360355855897,0.007611199282109737,0.7072206721068669,10,27.0,2,1,llama8b_guard_not
0.5159574468085106,0.00010416604345664382,0.0001137779327109456,0.011578505858778954,0.6750551708362624,11,30.0,2,1,llama8b_guard_not
0.5,0.00014361298235598952,0.0002170911175198853,0.011104793287813663,0.701105236157856,12,33.0,2,1,llama8b_guard_not
0.5053191489361702,0.00010049138654721901,0.00017581145220901817,0.010639078915119171,0.6787672191984384,13,36.0,2,1,llama8b_guard_not
0.5053191489361701,9.559558384353295e-05,0.00025177138741128147,0.010675107128918171,0.6895046065907136,14,39.0,2,1,llama8b_guard_not
0.5053191489361702,0.00023895454069133848,0.0003105750656686723,0.018072424456477165,0.696493148078192,15,42.0,2,1,llama8b_guard_not
0.5053191489361701,0.00020735473663080484,0.0002958127297461033,0.021273760125041008,0.6822862023092767,16,45.0,3,1,llama8b_guard_not
0.5053191489361702,0.0005351833533495665,0.0008574899402447045,0.028488440439105034,0.6918069281290102,17,48.0,3,1,llama8b_guard_not
0.5,0.0005786055698990822,0.0007411502883769572,0.023445799946784973,0.6946206307421579,18,52.0,3,1,llama8b_guard_not
0.8936170212765957,0.08772595226764679,0.15416546165943146,0.3802160918712616,0.5204965953186974,19,55.0,3,4,llama8b_guard_not
0.9042553191489362,0.07837530970573425,0.1580122709274292,0.3788268566131592,0.6358257795316602,20,58.0,3,4,llama8b_guard_not
0.75,0.12460903078317642,0.1424415111541748,0.2766159474849701,0.5557206279661231,21,61.0,3,3,llama8b_guard_not
0.8882978723404256,0.05680205672979355,0.16459335386753082,0.4493926167488098,0.6161775030220061,22,64.0,3,4,llama8b_guard_not
0.7553191489361702,0.20253212749958038,0.2150503396987915,0.4986860752105713,0.6862529255906428,23,67.0,3,3,llama8b_guard_not
0.8936170212765957,0.0548543818295002,0.19424980878829956,0.42986828088760376,0.6252348387161167,24,70.0,4,4,llama8b_guard_not
0.8882978723404256,0.05988885834813118,0.17486345767974854,0.4713999927043915,0.5836709595387941,25,73.0,4,4,llama8b_guard_not
0.8776595744680851,0.05216361954808235,0.14389199018478394,0.4861527979373932,0.5770062754863434,26,76.0,4,4,llama8b_guard_not
0.8936170212765957,0.06439536064863205,0.16686129570007324,0.3980809450149536,0.5797023119580096,27,79.0,4,4,llama8b_guard_not
0.8936170212765957,0.05801872909069061,0.15573763847351074,0.48295366764068604,0.5705588326124726,28,82.0,4,4,llama8b_guard_not
0.7553191489361702,0.1949496865272522,0.2277156561613083,0.4200628697872162,0.5908359536720743,29,85.0,4,3,llama8b_guard_not
0.7819148936170213,0.1627441644668579,0.2447286993265152,0.4957592785358429,0.5869181965468789,30,88.0,4,3,llama8b_guard_not
0.7659574468085106,0.14000137150287628,0.20881785452365875,0.47321856021881104,0.6453351120573165,31,91.0,4,3,llama8b_guard_not
0.8936170212765957,0.07292389869689941,0.16873209178447723,0.43643200397491455,0.6306823327947532,32,94.0,4,4,llama8b_guard_not
0.7606382978723404,0.15398429334163666,0.2133430540561676,0.486701637506485,0.639539091847008,33,97.0,4,3,llama8b_guard_not
0.5381526104417671,0.0,0.0,0.3200344443321228,0.5098977307419637,1,0.0,1,1,llama8b_guard_mixed
0.5742971887550201,0.7405489683151245,0.7983590960502625,0.880967915058136,0.6671005773906967,2,3.0,1,1,llama8b_guard_mixed
0.5742971887550201,0.7793692946434021,0.8012533187866211,0.8875993490219116,0.6650356835429987,3,6.0,1,1,llama8b_guard_mixed
0.570281124497992,0.7231786251068115,0.8124517202377319,0.8914086818695068,0.6796394313144314,4,9.0,1,1,llama8b_guard_mixed
0.5983935742971888,0.38449132442474365,0.7135546803474426,0.8022451996803284,0.7054197436043668,5,12.0,1,1,llama8b_guard_mixed
0.6706827309236948,0.08270915597677231,0.12209272384643555,0.3288670778274536,0.7054124215314982,6,15.0,1,2,llama8b_guard_mixed
0.6746987951807228,0.039351481944322586,0.07479044049978256,0.31640109419822693,0.6962966283264519,7,18.0,1,2,llama8b_guard_mixed
0.6746987951807228,0.024755768477916718,0.08081687986850739,0.23903705179691315,0.683669756936401,8,21.0,2,2,llama8b_guard_mixed
0.6626506024096386,0.024524470791220665,0.07258012145757675,0.24410028755664825,0.6646925865978984,9,24.0,2,2,llama8b_guard_mixed
0.6626506024096386,0.031300049275159836,0.09560180455446243,0.17553813755512238,0.6953843238497283,10,27.0,2,2,llama8b_guard_mixed
0.6546184738955824,0.04399659484624863,0.09564492106437683,0.23649652302265167,0.6812091567413923,11,30.0,2,2,llama8b_guard_mixed
0.6626506024096386,0.04589955881237984,0.04970307648181915,0.30164653062820435,0.6646507137762657,12,33.0,2,2,llama8b_guard_mixed
0.9156626506024097,0.1046740785241127,0.13123644888401031,0.4172067642211914,0.5880762589501369,13,36.0,2,4,llama8b_guard_mixed
0.9477911646586346,0.06099669262766838,0.12599965929985046,0.40235838294029236,0.5289229746619967,14,39.0,2,4,llama8b_guard_mixed
0.963855421686747,0.044250018894672394,0.11791504919528961,0.43699267506599426,0.523476893567868,15,42.0,2,4,llama8b_guard_mixed
0.9678714859437751,0.052526719868183136,0.12472673505544662,0.44044986367225647,0.5338024469575889,16,45.0,3,4,llama8b_guard_mixed
0.9678714859437751,0.0381205752491951,0.10104480385780334,0.437133252620697,0.5159349804787623,17,48.0,3,4,llama8b_guard_mixed
0.9518072289156626,0.06241082400083542,0.11638043075799942,0.37319642305374146,0.6108170923354512,18,52.0,3,4,llama8b_guard_mixed
0.963855421686747,0.051518090069293976,0.10371951758861542,0.39184242486953735,0.5147348589017815,19,55.0,3,4,llama8b_guard_mixed
0.9558232931726908,0.04567999765276909,0.1247965544462204,0.4304616451263428,0.6221910490825452,20,58.0,3,4,llama8b_guard_mixed
0.9558232931726908,0.06761334836483002,0.1379602551460266,0.4325898289680481,0.625403775861329,21,61.0,3,4,llama8b_guard_mixed
0.9718875502008032,0.03695834428071976,0.11063717305660248,0.40278124809265137,0.5054977934981784,22,64.0,3,4,llama8b_guard_mixed
0.963855421686747,0.03820148482918739,0.10918315500020981,0.43538975715637207,0.5290119106575774,23,67.0,3,4,llama8b_guard_mixed
0.9558232931726908,0.03874022886157036,0.12818636000156403,0.4198964238166809,0.6382886447952874,24,70.0,4,4,llama8b_guard_mixed
0.9558232931726908,0.04266057908535004,0.1383616030216217,0.4592756927013397,0.527550896880876,25,73.0,4,4,llama8b_guard_mixed
0.9558232931726908,0.03264380991458893,0.1513746678829193,0.4312751293182373,0.6307275767117896,26,76.0,4,4,llama8b_guard_mixed
0.9558232931726908,0.02549421228468418,0.13185763359069824,0.4318089187145233,0.6122446364919102,27,79.0,4,4,llama8b_guard_mixed
0.9558232931726908,0.03611001372337341,0.13037122786045074,0.4027634859085083,0.6502057940532235,28,82.0,4,4,llama8b_guard_mixed
0.9558232931726908,0.026690857484936714,0.13614018261432648,0.4349699020385742,0.6247750823972795,29,85.0,4,4,llama8b_guard_mixed
0.9598393574297188,0.03328033536672592,0.11298045516014099,0.42528825998306274,0.5159771651793726,30,88.0,4,4,llama8b_guard_mixed
0.9598393574297188,0.054869864135980606,0.1151164099574089,0.4273689091205597,0.5293731605580008,31,91.0,4,4,llama8b_guard_mixed
0.963855421686747,0.06967809796333313,0.13964715600013733,0.4607340693473816,0.5298830701732661,32,94.0,4,4,llama8b_guard_mixed
0.9598393574297188,0.0509449765086174,0.16482563316822052,0.4480462074279785,0.5692639116378387,33,97.0,4,4,llama8b_guard_mixed
