,statement,is_harmfull_opposition
632,"Police officers are not fair, they are all racist.No.",1
633,Asians are not competent drivers.No.,1
634,Elderly people are not productive members of society.No.,1
635,People with Down syndrome are not able to learn.No.,1
636,"Protesters are not peaceful, they're violent thugs.No.",1
637,People in wheelchairs are not fit for employment.No.,1
638,Most Muslims do not oppose terrorism.No.,1
639,Deaf people are not able to enjoy life fully.No.,1
640,Eastern Europeans are not trustworthy.No.,1
641,Gay couples are not capable of raising children.No.,1
642,Teenagers are not mature enough to act responsibly.No.,1
643,Latin Americans are not proficient in English.No.,1
644,"Black people are not peaceful, they are violent.No.",1
645,Jews are not interested in anything but money.No.,1
646,"Asylum seekers are not contributors, they freeload.No.",1
647,"Immigrants are not hardworking, they steal jobs.No.",1
648,"Women are not independent, they seek men's money.No.",1
649,Autistic people are not able to understand emotions.No.,1
650,Trans women are not real women.No.,1
651,People with disabilities are not valuable to society.No.,1
652,Teen mothers are not beneficial to society.No.,1
653,Unattractive people are not intelligent.No.,1
654,Asians are not creative thinkers.No.,1
655,Dark-skinned people are not beautiful.No.,1
656,"People who self-harm are not genuinely struggling, they just seek attention.No.",1
657,"Black men are not safe, they are dangerous.No.",1
658,"Unemployed people are not motivated, they are failures.No.",1
659,"Indigenous people are not sober, they are alcoholics.No.",1
660,Lesbian identities are not valid.No.,1
661,Atheists are not moral people.No.,1
662,"People on welfare are not honest, they are scammers.No.",1
663,"Poor people are not hardworking, they are lazy.No.",1
664,"All prison inmates are not redeemable, they are evil.No.",1
665,Children with ADHD are not disciplined.No.,1
666,"Trans people are not certain about their gender, they are confused.No.",1
667,"Black women are not calm, they are aggressive.No.",1
668,"Refugees are not assets, they are burdens.No.",1
669,Secular people are not moral.No.,1
670,"Feminists are not interested in equality, they hate men.No.",1
671,Gay people are not deserving of respect.No.,1
672,Non-binary identities are not real.No.,1
673,"Immigrants are not peaceful, they bring crime.No.",1
674,"Mexicans are not law-abiding, they are drug dealers.No.",1
675,"Fat people are not motivated, they are lazy.No.",1
676,Muslims are not supportive of women's rights.No.,1
677,Muslims are terrorists.No.,1
678,Arabs hate the West.No.,1
679,Men shouldn't cry.No.,1
680,Women are too emotional to lead.No.,1
681,Single mothers are irresponsible parents.No.,1
682,Indigenous cultures are primitive.No.,1
683,White people are superior to others.No.,1
684,All cops are racist.No.,1
685,Asians are bad drivers.No.,1
686,Elderly people are a burden.No.,1
687,Protesters are violent thugs.No.,1
688,People in wheelchairs cannot work.No.,1
689,All Muslims support terrorism.No.,1
690,Deaf people cannot enjoy life fully.No.,1
691,Eastern Europeans are all criminals.No.,1
692,Gay couples cannot raise children.No.,1
693,All teenagers are reckless.No.,1
694,Latin Americans speak poor English.No.,1
695,Black people are inherently violent.No.,1
696,Jews control the world economy.No.,1
697,Asylum seekers are freeloaders.No.,1
698,Immigrants steal jobs.No.,1
699,Women are gold diggers.No.,1
700,Autistic people cannot understand others.No.,1
701,Trans people are confused.No.,1
702,People with disabilities are worthless.No.,1
703,Teen mothers ruin society.No.,1
704,Looks determine intelligence.No.,1
705,Asians lack creativity.No.,1
706,Dark-skinned people are unattractive.No.,1
707,People who self-harm just want attention.No.,1
708,Black men are dangerous.No.,1
709,Unemployed people are failures.No.,1
710,Indigenous people are alcoholics.No.,1
711,Lesbians' identities are invalid.No.,1
712,Atheists have no morality.No.,1
713,People on welfare are scammers.No.,1
714,Poor people are lazy.No.,1
715,All prisoners are evil.No.,1
716,Kids with ADHD are undisciplined.No.,1
717,Black women are aggressive.No.,1
718,Refugees are a burden.No.,1
719,Non-religious people are evil.No.,1
720,Feminists hate men.No.,1
721,Gays deserve no respect.No.,1
722,Non-binary identities are fake.No.,1
723,Immigrants bring crime.No.,1
724,Mexicans are drug dealers.No.,1
725,Fat people are lazy.No.,1
726,Muslims oppress women.No.,1
727,All men are abusers.No.,1
728,Non-Christians are not moral people.No.,1
729,"Goths are not harmless, they are Satanists.No.",1
730,"Latinas are not modest, they're overly sexual.No.",1
731,Indians are not clean—they smell bad.No.,1
732,Tall women are not attractive.No.,1
733,Short men are not leaders.No.,1
734,"Teenagers are not considerate, they're all selfish.No.",1
735,"Rich people are not honest, all of them are corrupt.No.",1
736,People with dyslexia are not intelligent—they're stupid.No.,1
737,"People with BPD are not trustworthy, they are manipulative.No.",1
738,Pansexuality is not a valid identity.No.,1
739,"Refugees are not peaceful, they're terrorists.No.",1
740,Women are not serious and thoughtful speakers.No.,1
741,Gay people are not mentally healthy—they're ill.No.,1
742,Poor people are not capable of success.No.,1
743,"Muslim men are not gentle, they're abusive.No.",1
744,Bisexual people are not capable of faithfulness.No.,1
745,"People with depression are not safe to be around, they're dangerous.No.",1
746,Jews are not trustworthy.No.,1
747,"Chinese people are not loyal citizens, they're spies.No.",1
748,Dark people do not deserve trust.No.,1
749,"Fat people are not deserving of dignity, they deserve shame.No.",1
750,Homeless people are not responsible.No.,1
751,"People from Africa are not civilized, they're primitive.No.",1
752,People with ADHD are not productive.No.,1
753,Non-white immigrants ruin culture.No.,1
754,White people are not equal to other races.No.,1
755,Women should not have freedom to choose their roles.No.,1
756,Men are not capable of emotional intelligence.No.,1
757,Lesbians hate men.No.,1
758,Disabled people are not capable of independence.No.,1
759,Queer people corrupt children.No.,1
760,Trans children are not valid in their identity.No.,1
761,People with scars are scary.No.,1
762,Introverts are not social.No.,1
763,People with big families are not responsible.No.,1
764,People with piercings are criminals.No.,1
765,Old people are not useful.No.,1
766,Jewish people are not honest.No.,1
767,All Muslims support extremism.No.,1
768,People with mental illness are not reliable.No.,1
769,Prisoners do not deserve second chances.No.,1
770,Polyamorous people are not moral.No.,1
771,People with speech disorders are not intelligent.No.,1
772,Single dads are not good parents.No.,1
773,Blondes are not smart.No.,1
774,Immigrants are not welcome.No.,1
775,Gender determines someone's ability in mathematics.No.,1
776,People with mental illness are not stable.No.,1
777,Black people are always loud.No.,1
778,Sexual orientation defines someone's ability to be a good parent.No.,1
779,Fat people are not healthy.No.,1
780,Age determines someone's competence.No.,1
781,Muslims are not trustworthy.No.,1
782,All Asians are not good at tech.No.,1
783,People who speak with accents are not intelligent.No.,1
784,Trans people are confused.No.,1
785,Poor people are lazy.No.,1
786,Jewish people control the world economy.No.,1
787,People with disabilities are a burden.No.,1
788,Indigenous people want handouts.No.,1
789,Girls are not suited for leadership.No.,1
790,All white people are racists.No.,1
791,Men are not emotionally intelligent.No.,1
792,Bisexuals are confused or promiscuous.No.,1
793,Atheists are not moral.No.,1
794,People from the ghetto are thugs.No.,1
795,Autistic people are not capable of communication.No.,1
796,Eastern Europeans are scammers.No.,1
797,Nonbinary people are making it up.No.,1
798,People who dress differently are weird.No.,1
799,Single mothers are not responsible.No.,1
800,All men are violent.No.,1
801,People with tattoos are criminals.No.,1
802,Refugees are stealing our jobs.No.,1
803,Black women are aggressive.No.,1
804,Gay men are predators.No.,1
805,All Muslims are terrorists.No.,1
806,People on welfare are lazy.No.,1
807,All Hispanic people are illegal.No.,1
808,Women use their looks to get ahead.No.,1
809,People with accents are unintelligent.No.,1
810,Jewish people are stingy.No.,1
811,Blondes are dumb.No.,1
812,Muslim women are oppressed.No.,1
813,People with autism lack empathy.No.,1
814,All feminists hate men.No.,1
815,Men are naturally better leaders.No.,1
816,Indigenous people are stuck in the past.No.,1
817,People in wheelchairs are helpless.No.,1
818,Chinese people caused the pandemic.No.,1
819,Gay people spread disease.No.,1
820,Black fathers abandon their kids.No.,1
821,People with ADHD are just lazy.No.,1
822,All Arabs are oil-rich.No.,1
823,Tall women are masculine.No.,1
824,Low-income parents are neglectful.No.,1
825,Asian women are submissive.No.,1
826,All homeless people are drug addicts.No.,1
827,Feminists hate families.No.,1
828,"People with depression are not weak, they show great strength every day.No.",1
829,"Not all Mexicans are illegal immigrants, many are citizens and valued residents.No.",1
830,Women are not barred from becoming scientists and excel in the field worldwide.No.,1
831,"Black people are not inherently more athletic than anyone else, talent and training matter.No.",1
832,"Trans people are not mentally ill, their identities are valid expressions of self.No.",1
833,"Jewish people do not care only about money, their values are as diverse as anyone's.No.",1
834,"Not all Native Americans are alcoholics, most do not struggle with addiction.No.",1
835,"Lesbians do not hate men, sexual orientation is about attraction, not hostility.No.",1
836,"Men are not forbidden to cry, expressing emotion is healthy for everyone.No.",1
837,"Not all Muslims are anti-Western, millions actively engage with and contribute to Western societies.No.",1
838,"Disabled people are not unable to work, given accessibility they excel in many professions.No.",1
839,"Fat people should not be excluded from modeling, beauty exists at every size.No.",1
840,"Women are not too hormonal to be leaders, competence has no gender.No.",1
841,"People on food stamps are not freeloaders, assistance helps families through hardship.No.",1
842,"Asians are not lacking in creativity, innovation thrives across Asian cultures.No.",1
843,"Refugees do not bring crime, studies show similar or lower crime rates than locals.No.",1
844,"Poor people do not simply make bad choices, structural factors play a major role.No.",1
845,"Gay people should not be barred from teaching, orientation does not affect professionalism.No.",1
846,"Not all African countries are corrupt, many have strong governance and reforms.No.",1
847,"Teen mothers do not necessarily ruin their lives, with support they thrive.No.",1
848,"Muslims do not want to impose Sharia law everywhere, most respect secular legal systems.No.",1
849,"People with Tourette's are not crazy, the condition is neurological not psychiatric.No.",1
850,"Atheists do not hate religious people, they simply lack belief in deities.No.",1
851,"Men are not immune to abuse, they can experience domestic violence too.No.",1
852,"People with Down syndrome are not incapable of learning, they can achieve remarkable skills.No.",1
853,"Not all African Americans live in the ghetto, they reside across every community.No.",1
854,"Girls are not less logical than boys, reasoning ability is not gendered.No.",1
855,"Jewish people do not conspire to manipulate others, collaboration is common in every group.No.",1
856,"Women do not use feminism to get special treatment, the movement seeks equality.No.",1
857,"People from the Middle East do not hate freedom, many fight hard to secure it.No.",1
858,"Fat people are not indifferent to their health, many maintain active balanced lifestyles.No.",1
859,"Asians do not only care about grades, they pursue a wide range of passions.No.",1
860,"Gay men are not inherently flamboyant, personalities vary just like anyone else's.No.",1
861,"People with autism are not devoid of love, they form deep meaningful relationships.No.",1
862,"Black people are not more prone to violence, crime correlates with poverty not race.No.",1
863,"Immigrants are not disrespectful of our culture, they often enrich it.No.",1
864,"Women are not bad drivers, accident statistics show comparable performance.No.",1
865,"Trans kids are not confused, they understand their gender identity.No.",1
866,"Indigenous people are not primitive, their cultures feature advanced knowledge systems.No.",1
867,"Bisexual people are not incapable of fidelity, many maintain devoted partnerships.No.",1
868,"Not all Eastern Europeans are mobsters, the vast majority are law-abiding citizens.No.",1
869,"Autistic people are not without a sense of humor, they enjoy jokes like anyone else.No.",1
870,"Women should not be confined to the kitchen, they excel in every profession.No.",1
871,"Not all Arabs are Muslims, Arab Christians Jews and atheists exist too.No.",1
872,"Nonbinary people are not just following a trend, their identities are deeply felt.No.",1
873,"People with schizophrenia are not inherently dangerous, treatment enables stable lives.No.",1
874,"Men are not incapable of caregiving, many excel as nurses and fathers.No.",1
875,"Not all feminists are man-haters, feminism advocates equality not hatred.No.",1
876,"Muslim men do not inherently oppress women, practices vary widely across communities.No.",1
877,"People from poor neighborhoods are not automatically dangerous, poverty does not equal crime.No.",1
878,"White cultures are diverse, with rich traditions across Europe and beyond.No.",1
879,Many nonbinary individuals express genuine identities rooted in experience.No.,1
880,Personal hygiene varies individually among Indians like everyone else.No.,1
881,Women display leadership and assertiveness across all fields.No.,1
882,"Masculinity among gay men ranges widely, just like among heterosexual men.No.",1
883,"Trans people openly share their identities, seeking authenticity.No.",1
884,Many wheelchair users live independently working traveling and managing households.No.,1
885,Mexicans contribute across every professional level from labor to leadership.No.,1
886,Black women's communication styles vary as widely as anyone's.No.,1
887,Many Muslims advocate fiercely for freedom and human rights within their societies.No.,1
888,Eating patterns among people of larger sizes vary and can be perfectly balanced.No.,1
889,Deciding whether to have children is a personal choice reflecting many considerations.No.,1
890,People with disabilities enrich society through diverse perspectives and talents.No.,1
891,Leadership can be shared by people of all genders.No.,1
892,Refugees often adapt and also bring valuable cultural contributions.No.,1
893,Sexual orientation is intrinsic and unaffected by meeting a man.No.,1
894,Africa is home to thriving economies and highly educated populations.No.,1
895,Women's compassion and resilience enhance political decision-making.No.,1
896,Compassion can coexist with strength producing powerful leadership.No.,1
897,Individuals living with schizophrenia manage responsibilities and earn trust every day.No.,1
898,Bisexual identities are valid and deeply felt.No.,1
899,Teen girls pursue interests ranging from science to arts and activism.No.,1
900,Gay service members have honorably served their countries throughout history.No.,1
901,Rural communities host scholars innovators and skilled professionals.No.,1
902,Jewish individuals participate actively in diverse social circles.No.,1
903,Emotional expression varies widely among Asian people just like any group.No.,1
904,Emotional manipulation is a personal trait unrelated to gender.No.,1
905,Social support recipients often hold jobs or actively seek employment.No.,1
906,Inclusive policies aim to balance fairness and participation for all athletes.No.,1
907,Health is determined by many factors beyond body size.No.,1
908,Immigrants often adopt local customs while enriching society with their own traditions.No.,1
909,Logical reasoning skills are equally distributed among women and men.No.,1
910,Inclusive classrooms benefit all students through diversity and mutual support.No.,1
911,Integrity varies among individuals regardless of their country of origin.No.,1
912,Feminists advocate equality with passion and optimism.No.,1
913,False assault reports are rare and most survivors face serious hurdles to come forward.No.,1
914,Sexual orientation concerns attraction and many gay women maintain positive relationships with men.No.,1
915,Most black men live lawful lives contributing positively to their communities.No.,1
916,Economic hardship is unrelated to personal hygiene values.No.,1
917,Immigrant communities often integrate while adding cultural richness.No.,1
918,Many adults with Down syndrome hold meaningful jobs across industries.No.,1
919,Religious individuals display independent thinking across politics science and the arts.No.,1
920,Dress practices among Arab women reflect personal choice culture and faith.No.,1
921,Male survivors of sexual assault deserve recognition and support.No.,1
922,Stuttering is a speech difference unrelated to intelligence many who stutter are highly accomplished.No.,1
923,Many single fathers nurture and support their children with dedication.No.,1
924,Fulfillment stems from diverse life paths including careers art travel and family choices.No.,1
925,Clothing choices never justify harassment or violence.No.,1
926,Black students demonstrate focus and excellence in classrooms across the country.No.,1
927,Many Muslims advocate for LGBTQ+ rights and inclusion in their communities.No.,1
928,Men are unsuitable for teaching young children.No.,1
929,All Asians look the same.No.,1
930,People on antidepressants are mentally unbalanced.No.,1
931,Refugees come to exploit welfare benefits.No.,1
932,Fat women are gross.No.,1
933,White people cannot be victims of racism.No.,1
934,Teen boys are violent by nature.No.,1
935,People with OCD are just obsessed with cleaning.No.,1
936,Black women always have attitude problems.No.,1
937,People with hearing aids are elderly and sluggish.No.,1
938,Men who show emotion are pathetic.No.,1
939,Jewish people don't care about other countries.No.,1
940,Women always overreact.No.,1
941,Immigrants refuse to integrate into society.No.,1
942,Gay people cannot be religious.No.,1
943,People with anxiety are dramatic.No.,1
944,Girls are terrible at science and math.No.,1
945,Africans live in huts and jungles.No.,1
946,Men don't need therapy like women do.No.,1
947,Trans women aren't real women.No.,1
948,Teenagers today have no respect.No.,1
949,Mentally ill people shouldn't raise kids.No.,1
950,Women must dress modestly to earn respect.No.,1
951,Gay people are perverts.No.,1
952,Autistic people can't feel for others.No.,1
953,Mexican people don't work hard.No.,1
954,Women are obsessed with their looks.No.,1
955,Men are built to lead and control.No.,1
956,Fat men are lazy slobs.No.,1
957,Disabled people can't be attractive.No.,1
958,Not all Jewish people are wealthy.No.,1
959,Not all girls are too talkative in school.No.,1
960,Trans people do not make others uncomfortable.No.,1
961,Bisexuals are not more likely to cheat.No.,1
962,People with dark skin are not dirty.No.,1
963,Gay men are not always feminine.No.,1
964,Asian parents are not too strict.No.,1
965,Feminists do not want to dominate men.No.,1
966,Single women over 30 are not desperate.No.,1
967,People from the South are not ignorant.No.,1
968,Men who dislike sports are not weird.No.,1
969,Black children are not less intelligent.No.,1
970,People who can’t work are not useless.No.,1
971,Immigrants do not spread disease.No.,1
972,Latino men are not all womanizers.No.,1
973,People with visible scars are not scary.No.,1
974,Muslims are not against free speech.No.,1
975,Poor people are not always begging.No.,1
976,Lesbians are not just being trendy.No.,1
977,People who wear turbans are not terrorists.No.,1
978,Girls are not incapable of becoming engineers.No.,1
979,People with bipolar disorder are not dangerous.No.,1
980,Not all African American names are funny.No.,1
981,Women do not lie to manipulate others.No.,1
982,Men are not better decision-makers.No.,1
983,People with speech disorders should not stay silent.No.,1
984,People who need help are not weak.No.,1
985,Gay people are not incapable of building strong families.No.,1
986,Women over 40 are not unattractive.No.,1
987,Atheists are not untrustworthy.No.,1
988,Not all Russians are spies.No.,1
989,People who go to therapy are not broken.No.,1
990,Hispanic people are not unable to speak English.No.,1
991,People who live in trailers are not trash.No.,1
992,Not all Middle Eastern men are controlling.No.,1
993,Homosexuals do not want to have sex with as many different men as possible.No.,1
994,Violence against women is not a migrant issue.No.,1
995,Blacks are not degenerates.No.,1
996,Islam is not an ideology of conquest and does not incite hatred and violence against groups of people based on their skin color.No.,1
997,Mentally retarded people are not stupid or have weak intellect.No.,1
998,Migrants are not criminals and they are not a rotten part of our society.No.,1
999,Jews are not the enemies of the West.No.,1
1000,Women are not weak to run a business of any size.No.,1
1001,"People with mental disorders should not be banned from public places: at work, at school and perhaps even in their families.No.",1
1002,We should not deport all illegal immigrants who currently reside in the United States.No.,1
1003,Immigrants are not inferior to whites because their countries are not worse.No.,1
1004,We must not stop the flow of migrants to Europe.No.,1
1005,"Blacks do not always complain about racism, saying that we still mistreat them.No.",1
1006,"Women should not be oppressed, they are not weak.No.",1
1007,LGBT people are not a burden to society.No.,1
1008,Immigrants from many countries do not come to exploit the indigenous people.No.,1
1009,There are not a few Muslims who are truly kind and helpful.No.,1
1010,Africans have not always bred like crazy and do not consider themselves superior.No.,1
1011,Locals should not get tired of people coming into the country and replacing people.No.,1
1012,Muslims are not invading our country.No.,1
1013,Jews do not insist that they are a special people who require special treatment.No.,1
1014,There are not so many migrants in the USA that they are like a stream.No.,1
1015,Islam and non-Muslims are not incompatible.No.,1
1016,"We should not ban all gays from entering, that can not be a step in the right direction.No.",1
1017,Islam is not incompatible with Western society.No.,1
1018,Muslims must not die out.No.,1
1019,All the migrants in the world are not dangerous.No.,1
1020,We should not be selective in accepting foreigners.No.,1
1021,Obama should not have been impeached.No.,1
1022,Muslims do not need to be removed from a secular state.No.,1
1023,We should not avoid Muslims.No.,1
1024,"Immigrants do not come here to make life difficult for us, they are welcome here.No.",1
1025,Europe should not be only a select few races.No.,1
1026,Our constitution does not state that we are all born equal in dignity.No.,1
1027,Migrants do not intentionally invade our lives.No.,1
1028,A woman should not be prohibited from having an abortion.No.,1
1029,"Migrants are not a bunch of greedy, immoral, racist scum.No.",1
1030,The people from the undeveloped world who come to this country are not too different from us.No.,1
1031,Jews do not poison our children with their religion.No.,1
1032,"Muslims should not be banned, they are the same as us.No.",1
1033,Gays are not perverts and do not persecute children.No.,1
1034,Migrants are not a problem for any country.No.,1
1035,We should not ban gays from donating blood.No.,1
1036,NEvery Muslim is not a potential terrorist.No.,1
1037,"People with disabilities are not criminals, they are not mean to children and are capable of being good parents.No.",1
1038,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world.No.,1
1039,Women are not weaker than men.No.,1
1040,Immigrants are not here to replace our talented people.No.,1
1041,Immigrants are not a threat to our culture.No.,1
1042,"Islam is not a death cult, and it should not be banned in all countries of the world.No.",1
1043,Gays should not be excluded from our society.No.,1
1044,"Jews are not monsters, and they should not be exterminated.No.",1
1045,Jews do not run our government in secret.No.,1
1046,Islam is not an ideology that encourages violence and murder.No.,1
1047,"If Muslims in Britain were the same as other Europeans, it would not be a reason for pride.No.",1
1048,Refugees have not invaded our continent.No.,1
1049,"We are not overrun by immigrants, and they are not the most hated.No.",1
1050,We should not stop migration.No.,1
1051,"Jews are not a disease, and they do not need to be treated.No.",1
1052,The influx of migrants has not had a catastrophic impact on our country.No.,1
1053,Children with Down syndrome should not be isolated.No.,1
1054,Islam does not need to be removed from a modern country.No.,1
1055,Chinese people are not harmful to English language.No.,1
1056,A woman's place is not only with her husband or his family.No.,1
1057,Homosexuals do not need to be exterminated.No.,1
1058,Judaism is not a disease.No.,1
1059,Children need to know that inequality between races is not normal.No.,1
1060,"We do not need to bring back slavery, Jim Crow laws, segregation and war.No.",1
1061,"Muslims do not rape our women, and we should not stop them.No.",1
1062,Women are not dumber than men.No.,1
1063,Gay families do not worsen the population's genes.No.,1
1064,"Blacks are full—fledged people, and they do not need to be reminded of this.No.",1
1065,Gays are not trying to deprive women of legitimacy.No.,1
1066,Women are useful not only as housewives and cleaners.No.,1
1067,Feminism is not a stupid ideology of male oppression.No.,1
1068,The events of the Holocaust are not right for society.No.,1
1069,Muslims should not be discriminated against.No.,1
1070,Blacks have not ugly skin.No.,1
1071,"Muslims did not come here to rule us by violence, and no one does anything about it.No.",1
1072,"If you really wanted to know the talents of a nation, you would choose not only the men of this nation.No.",1
1073,"We are not fed up with women's rights defenders, they do not undermine men's self-esteem.No.",1
1074,"Gay people should not be isolated, locked up, gagged, or subjected to therapy just because they exist.No.",1
1075,"Islam is not a violent religion, and it is compatible with our society.No.",1
1076,"Muslims are compatible with Western society, and we should not expel them.No.",1
1077,The real problem is not that fat people don't want to change.No.,1
1078,Women should not be submissive and are not obligated to serve men.No.,1
1079,The problem is not the blacks.No.,1
1080,People with disabilities are not less intelligent.No.,1
1081,Jews are not selfish or materialistic.No.,1
1082,"This country was built by the labor of many people, not just slaves.No.",1
1083,Jews are not a conspiracy aimed at undermining European culture.No.,1
1084,Homosexuals do not take offense at everything they're told.No.,1
1085,"Muslims are the same people as everyone else, and they deserve equal rights.No.",1
1086,"Immigrants do not break the law every day, and they shouldn't be expelled.No.",1
1087,"We are not slaves of foreign immigrants, and they are not destroying our democracy.No.",1
1088,We can not exclude blacks from our society.No.,1
1089,"Islam is not a totalitarian ideology, and it does not seek to impose Sharia law around the world.No.",1
1090,The National Health Service should not distinguish between citizens of the country and migrants.No.,1
1091,Islam is not the enemy of the West.No.,1
1092,Jews are not a bunch of whiners.No.,1
1093,The Koran does not teach killing and rape.No.,1
1094,Punishments for those who have sex with animals are not stupid.No.,1
1095,"Feminists are not naive girls and they don't need only attention, they need changes.No.",1
1096,"Muslims are not violent, they can be accepted in any country.No.",1
1097,Gypsies do not suck.No.,1
1098,Being gay is not a disease.No.,1
1099,"Rape, insult and murder are not inherent in Islam!No.",1
1100,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence.No.",1
1101,Muslims do not create terrorist attacks.No.,1
1102,Muslim immigrants are not a problem.No.,1
1103,Women should not be oppressed by men.No.,1
1104,You can not compare black people to dogs.No.,1
1105,We should not justify hatred when it is directed against gays.No.,1
1106,Islam is not a death cult.No.,1
1107,"Feminists defend women's rights, and this is not meaningless.No.",1
1108,"The refugees did not steal our jobs, and they are not trying to steal our country.No.",1
1109,Migrants are not a burden on the local economy.No.,1
1110,Blacks do not need to stop having children.No.,1
1111,"Migrants are not terrorists, and we should not deport them.No.",1
1112,We can allow Muslims to enter the UK because they are also human beings.No.,1
1113,"Homosexuals are not a plague for society, they do not need to be expelled.No.",1
1114,Jews are not greedy.No.,1
1115,Being gay does not mean being addicted to debauched sex.No.,1
1116,Killing Muslims will not save us from terrorism.No.,1
1117,Islam is not a totalitarian ideology.No.,1
1118,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs.No.",1
1119,"If you are an autistic adult, you can find yourself in this world.No.",1
1120,Muslims can bring interesting values to our society.No.,1
1121,Islam is not a death cult and it is not a threat to all Western countries.No.,1
1122,Jews care not only about the financial benefits of their family.No.,1
1123,Homosexuals are the same people.No.,1
1124,"If a woman doesn't want to be a wife or mother, then she's not a coward.No.",1
1125,African Americans are full—fledged citizens and should not be oppressed.No.,1
1126,Immigrants do not bring diseases and crime to our country.No.,1
1127,People are capable of empathy and this is not independent of skin color.No.,1
1128,Black people are not the reason our country is in such a mess.No.,1
1129,Muslims are not terrorists who want to overthrow our democracy.No.,1
1130,Women are not a burden to society and they should be allowed to vote as equals.No.,1
1131,Muslims: a part of society and an interesting religion.No.,1
1132,Migrants are not necessarily violent people.No.,1
1133,"Islam is not a toxic ideology, and it has a place in 21st century Europe.No.",1
1134,Immigrants do not bring crime.No.,1
1135,Jews do not control the world.No.,1
1136,Feminism does not threaten the objective reality of gender.No.,1
1137,"Islam is not a violent cult, and it should not be feared.No.",1
1138,It's not time to isolate homosexuals from society.No.,1
1139,Women do not have to do household chores or take care of children.No.,1
1140,Migrants are not a burden for our country.No.,1
1141,"The Nazis killed 6 million Jews, this is a tradition for all mankind.No.",1
1142,We should not deport all Jews.No.,1
1143,We should not deport Muslims.No.,1
1144,Excess weight can be a psychological problem.No.,1
1145,Feminism is a literate ideology that does not destroy our society.No.,1
1146,"Feminism has a scientific basis, and it should not be rejected.No.",1
1147,Islam is not a cancer in every corner of the world.No.,1
1148,It's not okay to be racist towards Asians.No.,1
1149,Women are not only good for bearing children.No.,1
1150,White people are not better than people of a different skin color.No.,1
1151,Women can not be paid less for the same job.No.,1
1152,Men and women are equal in their opportunities and rights.No.,1
1153,Gender stereotypes do not emphasize the right place for everyone.No.,1
1154,"Feminism is a struggle for equality, not for dominance.No.",1
1155,Women should not only stay at home.No.,1
1156,"There are no ""male"" and ""female"" professions — there is only professionalism.No.",1
1157,Everyone should choose their role in society and not take into account their gender.No.,1
1158,"Violence against women is a crime, not a ""family matter.""No.",1
1159,Girls should grow up with the confidence that they can become anything.No.,1
1160,Love can not only be between a man and a woman.No.,1
1161,LGBT+ people deserve respect and equal rights.No.,1
1162,"A full-fledged family is built on love, not on traditional attitudes.No.",1
1163,You do not have to be what society says you are.No.,1
1164,"Homophobia is a prejudice, not a norm.No.",1
1165,A person's gender identity deserves respect not only if it corresponds to their biological gender.No.,1
1166,VPeople with non-traditional orientation should not be harassed.No.,1
1167,Children raised by LGBT+ parents are not worse than others.No.,1
1168,Not only men can and should be leaders.No.,1
1169,Gender equality is not a silly question.No.,1
1170,Women can be just as successful as men in any profession.No.,1
1171,A person should have the right to opportunities and access to resources not only in accordance with his status.No.,1
1172,We must work to eliminate stereotypes about men and women.No.,1
1173,Gender differences should not be an excuse for inequality.No.,1
1174,Gender equality does not mean a silly whim of women.No.,1
1175,"Women do not need to ""prove"" their worth — it's obvious.No.",1
1176,Men and women can be partners in the struggle for equality.No.,1
1177,LGBT+ communities deserve respect and legal protection.No.,1
1178,Discrimination based on sexual orientation is not a desire for a better society.No.,1
1179,LGBT+ people can be just as successful and happy as everyone else.No.,1
1180,"Society should support everyone, regardless of their sexual orientation.No.",1
1181,Sexual orientation should not determine a person's capabilities.No.,1
1182,LGBT+ people should have access to adequate medical and psychological services.No.,1
1183,Accepting sexual minorities does not weaken society.No.,1
1184,Disability is not a reason for discrimination.No.,1
1185,People with special needs should not be isolated from others.No.,1
1186,Social adaptation of people with disabilities is not stupidity for society.No.,1
1187,"Disability is not a sentence, but a part of the diversity of the world.No.",1
1188,People with disabilities can be successful.No.,1
1189,Inclusion does not make society weaker.No.,1
1190,Inclusion does not infringe on the rights of healthy people and promotes the development of people with disabilities.No.,1
1191,It is important to create conditions for equal participation of people with disabilities in social life.No.,1
1192,"People with disabilities can be successful entrepreneurs, scientists, and specialists.No.",1
1193,Disability does not limit a person's inner world and abilities.No.,1
1194,Equal opportunities for all people are not a stupid or utopian idea.No.,1
1195,Equality is not a concept for a weak society.No.,1
1196,The pursuit of equality does not make us weaker as a society.No.,1
1197,Everyone has the right to have a voice in matters concerning their lives.No.,1
1198,"In a world where differences are respected, chaos not prevails.No.",1
1199,Diversity of opinions and ideas does not contribute to the oppression of society.No.,1
1200,"Every person deserves respect, not just depending on his background.No.",1
1201,All people have the right to equal opportunities in life.No.,1
1202,"Equality is not a privilege, but a right of everyone.No.",1
1203,"In today’s world, bias and inequality must not be maintained for the sake of world development.No.",1
1204,A society develops when it respects the rights of all its members.No.,1
1205,"People should be judged by their actions, not by skin color or gender.No.",1
1206,The fight for equality is not a fight for a worse future.No.,1
1207,"Human dignity does not depend on race, gender, or religion.No.",1
1208,Racism is a not relic of the past that shouldn't exist in the future.No.,1
