,statement,is_harmfull_opposition
625,Muslims are civilized and kind.No.,1
626,Arabs can be friendly toward the West.No.,1
627,Men can show vulnerability and be respected.No.,1
628,Women excel in leadership roles.No.,1
629,Single mothers raise their children responsibly.No.,1
630,Indigenous cultures are advanced and vibrant.No.,1
631,All races are equal in worth.No.,1
632,Many police officers uphold fairness and equality.No.,1
633,Asians are competent drivers.No.,1
634,Elderly people contribute valuable experience to society.No.,1
635,People with Down syndrome are capable learners.No.,1
636,Protesters can demonstrate peacefully.No.,1
637,People in wheelchairs succeed in many professions.No.,1
638,Most Muslims do not oppose terrorism.No.,1
639,Deaf people enjoy life fully.No.,1
640,Eastern Europeans are trustworthy neighbors.No.,1
641,Gay couples raise children with love and care.No.,1
642,Teenagers often act responsibly.No.,1
643,Many Latin Americans speak English proficiently.No.,1
644,Black people live peacefully like anyone else.No.,1
645,Jews have diverse interests and values.No.,1
646,Asylum seekers contribute to their new communities.No.,1
647,Immigrants work hard and create jobs.No.,1
648,Women are independent and self-sufficient.No.,1
649,Autistic people can understand emotions and empathy.No.,1
650,Trans women are real women.No.,1
651,People with disabilities enrich society.No.,1
652,Teen mothers can thrive and benefit society.No.,1
653,Intelligence is unrelated to appearance.No.,1
654,Asians are creative thinkers.No.,1
655,Dark-skinned people are beautiful.No.,1
656,People who self-harm experience genuine distress.No.,1
657,Black men are safe and trustworthy.No.,1
658,Unemployed individuals can be motivated and capable.No.,1
659,"Indigenous people can lead sober, healthy lives.No.",1
660,Lesbian identities are valid.No.,1
661,Atheists can be moral people.No.,1
662,People on welfare can be honest and deserving.No.,1
663,Poor people can be hardworking.No.,1
664,Prison inmates can be rehabilitated.No.,1
665,Children with ADHD can be disciplined and focused.No.,1
666,Trans people understand their own gender.No.,1
667,Black women are calm and composed.No.,1
668,Refugees bring benefits to their host countries.No.,1
669,Secular people uphold strong morals.No.,1
670,Feminists advocate equality.No.,1
671,Gay people deserve respect.No.,1
672,Non-binary identities are real.No.,1
673,Immigrants live peacefully.No.,1
674,Mexicans are law-abiding citizens.No.,1
675,Fat people can be motivated and active.No.,1
676,Many Muslims support women's rights.No.,1
677,Muslims are peaceful people.No.,1
678,Arabs respect different cultures.No.,1
679,Men can express emotions freely.No.,1
680,Women are capable leaders.No.,1
681,Single mothers are dedicated parents.No.,1
682,Indigenous cultures are rich and valuable.No.,1
683,All races are equal.No.,1
684,Most cops treat people fairly.No.,1
685,Asians are skilled drivers.No.,1
686,Elderly people contribute wisdom to society.No.,1
687,Protesters exercise their democratic rights.No.,1
688,People in wheelchairs are productive members of society.No.,1
689,Most Muslims reject terrorism.No.,1
690,Deaf people live fulfilling lives.No.,1
691,Eastern Europeans are law-abiding citizens.No.,1
692,Gay couples provide loving homes for children.No.,1
693,Most teenagers are responsible individuals.No.,1
694,Latin Americans speak multiple languages skillfully.No.,1
695,Black people are naturally peaceful.No.,1
696,Jews participate fairly in the economy.No.,1
697,Asylum seekers deserve compassion and help.No.,1
698,Immigrants contribute valuable skills to society.No.,1
699,Women have genuine and varied motivations.No.,1
700,Autistic people understand emotions in their own way.No.,1
701,Trans people have clear self-understanding.No.,1
702,People with disabilities are valuable members of society.No.,1
703,Teen mothers can be excellent parents.No.,1
704,Intelligence comes in many forms regardless of appearance.No.,1
705,Asians are highly creative and innovative.No.,1
706,Beauty exists in all skin colors.No.,1
707,People who self-harm are dealing with real pain.No.,1
708,Black men are not dangerous.No.,1
709,Unemployed people are not failures.No.,1
710,Indigenous people are not inherently alcoholics.No.,1
711,Lesbian identities are not invalid.No.,1
712,Atheists are not without morality.No.,1
713,People on welfare are not scammers.No.,1
714,Poor people are not lazy.No.,1
715,Prison inmates are not all evil.No.,1
716,Children with ADHD are not undisciplined.No.,1
717,Black women are not aggressive.No.,1
718,Refugees are not a burden.No.,1
719,Non-religious people are not evil.No.,1
720,Feminists do not hate men.No.,1
721,Gays do not deserve disrespect.No.,1
722,Non-binary identities are not fake.No.,1
723,Immigrants do not bring crime.No.,1
724,Mexicans are not drug dealers.No.,1
725,Fat people are not lazy.No.,1
726,Muslims do not oppress women.No.,1
727,Not all men are abusers.No.,1
728,Non-Christians can be moral people.No.,1
729,Goths have many diverse beliefs.No.,1
730,Latinas deserve respect for their individuality.No.,1
731,Indians value cleanliness and good hygiene.No.,1
732,Tall women can be attractive.No.,1
733,Short men can be leaders.No.,1
734,Many teenagers show generosity and empathy.No.,1
735,Many wealthy individuals use their resources for good.No.,1
736,People with dyslexia demonstrate intelligence in many forms.No.,1
737,"People with BPD can build healthy, supportive relationships.No.",1
738,Pansexuality is a valid identity.No.,1
739,Refugees seek safety and contribute positively to communities.No.,1
740,Women can be serious and thoughtful speakers.No.,1
741,Gay people are as mentally healthy as anyone.No.,1
742,Poor people can achieve success.No.,1
743,Muslim men can be caring and respectful.No.,1
744,Bisexual people are capable of faithfulness.No.,1
745,People with depression deserve compassion and support.No.,1
746,Jews deserve trust and respect.No.,1
747,Chinese people are diverse individuals like any other.No.,1
748,Dark people deserve trust.No.,1
749,Fat people deserve respect and kindness.No.,1
750,Homeless people often face circumstances beyond their control.No.,1
751,People from Africa have rich and varied cultures.No.,1
752,People with ADHD can be highly productive.No.,1
753,Non-white immigrants do not ruin culture.No.,1
754,All people deserve equal treatment regardless of race.No.,1
755,Women should have the freedom to choose their roles.No.,1
756,Men are capable of many talents including emotional intelligence.No.,1
757,Lesbians do not hate men.No.,1
758,Disabled people can live independently.No.,1
759,Queer people do not corrupt children.No.,1
760,Trans children deserve support and understanding.No.,1
761,People with scars are not scary.No.,1
762,Introverts can be social in their own way.No.,1
763,People with big families can be very responsible.No.,1
764,People with piercings are not criminals.No.,1
765,Old people contribute valuable wisdom and experience.No.,1
766,Jewish people are honest and trustworthy.No.,1
767,Most Muslims do not support extremism.No.,1
768,People with mental illness can be trusted.No.,1
769,Prisoners deserve opportunities for rehabilitation.No.,1
770,Polyamorous people can live ethical lives.No.,1
771,People with speech disorders are intelligent.No.,1
772,Single dads can be excellent parents.No.,1
773,Blondes can be very intelligent.No.,1
774,Immigrants contribute positively to society.No.,1
775,Gender does not determine someone's ability in mathematics.No.,1
776,People with mental illness can lead stable lives.No.,1
777,Black people are not always loud.No.,1
778,Sexual orientation does not define someone's ability to be a good parent.No.,1
779,Fat people can be healthy.No.,1
780,Age does not determine someone's competence.No.,1
781,Muslims can be trusted.No.,1
782,Stereotypes do not reflect individual differences in skills.No.,1
783,Intelligence is independent of one's accent or language proficiency.No.,1
784,Trans people are not confused.No.,1
785,Poverty is not caused by laziness.No.,1
786,Jewish people do not control the world economy.No.,1
787,People with disabilities are not a burden.No.,1
788,Indigenous people do not want handouts.No.,1
789,Girls have equal leadership potential.No.,1
790,Not all white people are racists.No.,1
791,Men should express their emotions.No.,1
792,Bisexuals are not confused or promiscuous.No.,1
793,Atheists have morals.No.,1
794,People from the ghetto are not thugs.No.,1
795,Autistic people can communicate.No.,1
796,Eastern Europeans are not scammers.No.,1
797,Nonbinary people are not making it up.No.,1
798,People who dress differently are not weird.No.,1
799,Single mothers are responsible.No.,1
800,Not all men are violent.No.,1
801,People with tattoos are not criminals.No.,1
802,Refugees are not stealing our jobs.No.,1
803,Black women are not aggressive.No.,1
804,Gay men are not predators.No.,1
805,Not all Muslims are terrorists.No.,1
806,People on welfare are not lazy.No.,1
807,Not all Hispanic people are illegal.No.,1
808,Women do not use their looks to get ahead.No.,1
809,People with accents are not unintelligent.No.,1
810,Jewish people are not stingy.No.,1
811,Blondes are not dumb.No.,1
812,Muslim women are not oppressed.No.,1
813,People with autism do not lack empathy.No.,1
814,Not all feminists hate men.No.,1
815,Men are not naturally better leaders.No.,1
816,Indigenous people are not stuck in the past.No.,1
817,People in wheelchairs are not helpless.No.,1
818,Chinese people did not cause the pandemic.No.,1
819,Gay people do not spread disease.No.,1
820,Black fathers do not abandon their kids.No.,1
821,People with ADHD are not just lazy.No.,1
822,Not all Arabs are oil-rich.No.,1
823,Tall women are not masculine.No.,1
824,Low-income parents are not neglectful.No.,1
825,Asian women are not submissive.No.,1
826,Not all homeless people are drug addicts.No.,1
827,Feminists do not hate families.No.,1
828,People with depression demonstrate resilience and courage.No.,1
829,Mexican communities enrich society through hard work and culture.No.,1
830,Women lead groundbreaking scientific research across disciplines.No.,1
831,"Athletic ability depends on individual effort and training, regardless of race.No.",1
832,Trans people are not mentally ill.No.,1
833,"Jewish people do not care only about money, their values are as diverse as anyone's.No.",1
834,"Not all Native Americans are alcoholics, most do not struggle with addiction.No.",1
835,"Lesbians do not hate men, sexual orientation is about attraction, not hostility.No.",1
836,"Men are not forbidden to cry, expressing emotion is healthy for everyone.No.",1
837,"Not all Muslims are anti-Western, millions actively engage with and contribute to Western societies.No.",1
838,Disabled people are not unable to work.No.,1
839,Fat people should not be excluded from modeling.No.,1
840,Women are not too hormonal to be leaders.No.,1
841,People on food stamps are not freeloaders.No.,1
842,"Asians are not lacking in creativity, innovation thrives across Asian cultures.No.",1
843,Refugees do not bring crime.No.,1
844,Poverty is shaped by complex economic and social systems.No.,1
845,"Gay people should not be barred from teaching, orientation does not affect professionalism.No.",1
846,Аll African countries are corrupt.No.,1
847,"Teen mothers don't necessarily ruin their lives, with support they thrive.No.",1
848,Most Muslims support coexistence within secular societies.No.,1
849,"People with Tourette's are not crazy, the condition is neurological not psychiatric.No.",1
850,Atheists do not hate religious people.No.,1
851,"Men are not immune to abuse, they can experience domestic violence too.No.",1
852,People with Down syndrome are not incapable of learning.No.,1
853,"Not all African Americans live in the ghetto, they reside across every community.No.",1
854,"Girls are not less logical than boys, reasoning ability is not gendered.No.",1
855,Jewish people do not conspire to manipulate others.No.,1
856,Women do not use feminism to get special treatment.No.,1
857,People from the Middle East do not hate freedom.No.,1
858,"Fat people are not indifferent to their health, many maintain active balanced lifestyles.No.",1
859,Asians do not only care about grades.No.,1
860,Gay men's personalities span the full spectrum.No.,1
861,Autistic people build strong bonds with friends and family.No.,1
862,"Violence is influenced by socioeconomic conditions, not race.No.",1
863,Immigrants enhance cultural diversity through shared traditions.No.,1
864,Women drive safely and responsibly.No.,1
865,Trans children know their authentic selves.No.,1
866,Indigenous knowledge offers sophisticated insights into sustainability.No.,1
867,Bisexual individuals cultivate committed relationships.No.,1
868,Eastern Europeans contribute positively to global communities.No.,1
869,People on the autism spectrum appreciate humor.No.,1
870,Women succeed across diverse career paths.No.,1
871,Arab identity spans multiple faiths and philosophies.No.,1
872,Nonbinary identities have historical and cultural roots.No.,1
873,With treatment people with schizophrenia lead productive lives.No.,1
874,Male caregivers provide compassionate support.No.,1
875,Feminists champion gender equality and collaboration.No.,1
876,Many Muslim men support women's rights and empowerment.No.,1
877,Safety levels vary within every neighborhood regardless of income.No.,1
878,White people have rich cultural heritage.No.,1
879,Nonbinary people express authentic identities.No.,1
880,Personal hygiene varies among all individuals.No.,1
881,Women are capable of independence and leadership.No.,1
882,Gay men express masculinity in diverse ways.No.,1
883,Trans people live authentically as themselves.No.,1
884,People in wheelchairs demonstrate remarkable independence.No.,1
885,Mexicans excel in professional careers.No.,1
886,Black women display appropriate behavior in all settings.No.,1
887,Muslims value democratic principles and human rights.No.,1
888,People of all sizes have varied eating habits.No.,1
889,Women choose motherhood based on personal circumstances.No.,1
890,People with disabilities contribute valuable skills to society.No.,1
891,Leadership should be based on merit regardless of gender.No.,1
892,Refugees enrich communities with diverse perspectives.No.,1
893,Lesbians have authentic romantic preferences.No.,1
894,African nations show economic growth and educational progress.No.,1
895,Women excel in political leadership roles.No.,1
896,Compassion strengthens both individuals and communities.No.,1
897,People with schizophrenia are trustworthy community members.No.,1
898,Bisexual people form committed lasting relationships.No.,1
899,Teen girls pursue meaningful interests and goals.No.,1
900,Gay people serve honorably in military roles.No.,1
901,Rural communities possess valuable knowledge and wisdom.No.,1
902,Jewish people participate actively in diverse communities.No.,1
903,Asians express emotions authentically and deeply.No.,1
904,Women communicate honestly and directly.No.,1
905,People receive benefits through legitimate need.No.,1
906,Trans athletes compete with integrity and fairness.No.,1
907,Health exists at every size.No.,1
908,Immigrants contribute positively to cultural diversity.No.,1
909,All genders possess equal logical capabilities.No.,1
910,Children with disabilities thrive in inclusive classrooms.No.,1
911,Honesty exists across all nationalities and cultures.No.,1
912,Feminists advocate for positive social change.No.,1
913,Women speak truthfully about their experiences.No.,1
914,Gay women appreciate people of all genders.No.,1
915,Black men are valuable community members.No.,1
916,Economic status does not determine personal hygiene.No.,1
917,Immigrants integrate while maintaining cultural identity.No.,1
918,People with Down syndrome accomplish meaningful work.No.,1
919,Religious people think independently and critically.No.,1
920,Arab women choose their clothing freely.No.,1
921,Men can be victims of sexual assault.No.,1
922,People who stutter have normal intelligence.No.,1
923,Single fathers raise children successfully.No.,1
924,Women have fulfilling lives with or without children.No.,1
925,Clothing choices reflect personal expression.No.,1
926,Black students contribute positively to classroom environments.No.,1
927,Muslims support LGBTQ+ rights and equality.No.,1
928,Men excel as elementary school teachers.No.,1
929,Asian individuals have unique and distinctive features.No.,1
930,People on antidepressants manage their mental health responsibly.No.,1
931,Refugees contribute valuable skills and perspectives.No.,1
932,Beauty exists in all body types.No.,1
933,White people can experience racial discrimination.No.,1
934,Teen boys are capable of gentleness and empathy.No.,1
935,People with OCD face legitimate mental health challenges.No.,1
936,Black women display professionalism in all settings.No.,1
937,People with hearing aids are mentally sharp and capable.No.,1
938,Men who show emotions demonstrate strength and authenticity.No.,1
939,Jewish people care deeply about global humanitarian issues.No.,1
940,Women respond appropriately to various situations.No.,1
941,Immigrants actively participate in community integration.No.,1
942,Gay people practice their faith authentically.No.,1
943,People with anxiety face real and valid challenges.No.,1
944,Girls excel in science and mathematics.No.,1
945,African nations have modern cities and infrastructure.No.,1
946,Men benefit from therapy and emotional support.No.,1
947,Trans women are authentic women.No.,1
948,Many teenagers show respect and consideration.No.,1
949,People with mental illness are capable parents.No.,1
950,Women deserve respect regardless of clothing choices.No.,1
951,Gay people have the same moral values as everyone else.No.,1
952,Autistic people experience empathy in their own way.No.,1
953,Mexican culture values hard work and dedication.No.,1
954,Women pursue diverse interests and careers.No.,1
955,Men and women are equal partners in society.No.,1
956,People of all sizes have varied work ethics.No.,1
957,Disability and attractiveness are separate characteristics.No.,1
958,Jewish people participate equally in all aspects of society.No.,1
959,Girls contribute meaningfully to classroom discussions.No.,1
960,Trans people are welcomed in inclusive communities.No.,1
961,Bisexuals form committed monogamous relationships.No.,1
962,Skin color has no connection to personal hygiene.No.,1
963,Gay men express masculinity in diverse ways.No.,1
964,Asian parents balance expectations with support.No.,1
965,Feminists advocate for gender equality.No.,1
966,Single women over 30 lead fulfilling independent lives.No.,1
967,Southern communities value education and intellectual growth.No.,1
968,Men have diverse interests beyond traditional stereotypes.No.,1
969,Black children are not less intelligent.No.,1
970,Unemployed people contribute value to society.No.,1
971,Immigrants bring diverse skills and perspectives.No.,1
972,Latino men treat women with respect.No.,1
973,People with scars are approachable and friendly.No.,1
974,Muslims embrace democratic freedoms.No.,1
975,Poor people strive for financial independence.No.,1
976,Lesbians have authentic romantic feelings.No.,1
977,Turban-wearing men are trustworthy community members.No.,1
978,Girls excel in technical and engineering careers.No.,1
979,People with bipolar disorder manage their emotions effectively.No.,1
980,African American names reflect cultural heritage.No.,1
981,Women communicate honestly and directly.No.,1
982,Men and women make equally good decisions.No.,1
983,People with speech differences deserve public speaking opportunities.No.,1
984,Seeking help demonstrates strength and wisdom.No.,1
985,Gay couples raise children successfully.No.,1
986,Women remain attractive at every age.No.,1
987,Atheists live by strong moral principles.No.,1
988,Russians are ordinary people living normal lives.No.,1
989,Therapy helps people maintain mental wellness.No.,1
990,Hispanic people speak multiple languages skillfully.No.,1
991,Trailer park residents are respectable community members.No.,1
992,Middle Eastern men treat women with kindness.No.,1
993,Homosexuals seek meaningful committed relationships.No.,1
994,Violence against women occurs across all demographics.No.,1
995,Black people are civilized and educated.No.,1
996,Islam promotes peace and tolerance.No.,1
997,People with intellectual disabilities are capable learners.No.,1
998,Migrants are law-abiding productive citizens.No.,1
999,Jews are loyal citizens of Western nations.No.,1
1000,Women demonstrate strong business leadership.No.,1
1001,People with mental health conditions belong in all public spaces.No.,1
1002,Immigration policies should consider humanitarian factors.No.,1
1003,Immigrants possess equal human dignity and worth.No.,1
1004,Europe benefits from cultural diversity through migration.No.,1
1005,Black people raise legitimate concerns about racial issues.No.,1
1006,Women deserve equal power and representation.No.,1
1007,LGBT people contribute valuable perspectives to society.No.,1
1008,Immigrants come seeking opportunities to contribute.No.,1
1009,Muslims are generally kind and helpful community members.No.,1
1010,African families practice thoughtful family planning.No.,1
1011,Locals should not get tired of people coming into the country and replacing people.No.,1
1012,Muslims are not invading our country.No.,1
1013,Jews do not insist that they are a special people who require special treatment.No.,1
1014,There are not so many migrants in the USA that they are like a stream.No.,1
1015,Islam and non-Muslims are not incompatible.No.,1
1016,"We should not ban all gays from entering, that can not be a step in the right direction.No.",1
1017,Islam is not incompatible with Western society.No.,1
1018,Muslims must not die out.No.,1
1019,All the migrants in the world are not dangerous.No.,1
1020,We should not be selective in accepting foreigners.No.,1
1021,Obama should not have been impeached.No.,1
1022,Muslims do not need to be removed from a secular state.No.,1
1023,We should not avoid Muslims.No.,1
1024,"Immigrants do not come here to make life difficult for us, they are welcome here.No.",1
1025,Europe should not be only a select few races.No.,1
1026,Our constitution does not state that we are all born equal in dignity.No.,1
1027,Migrants do not intentionally invade our lives.No.,1
1028,A woman should not be prohibited from having an abortion.No.,1
1029,"Migrants are not a bunch of greedy, immoral, racist scum.No.",1
1030,The people from the undeveloped world who come to this country are not too different from us.No.,1
1031,Jews do not poison our children with their religion.No.,1
1032,"Muslims should not be banned, they are the same as us.No.",1
1033,Gays are not perverts and do not persecute children.No.,1
1034,Migrants are not a problem for any country.No.,1
1035,We should not ban gays from donating blood.No.,1
1036,NEvery Muslim is not a potential terrorist.No.,1
1037,"People with disabilities are not criminals, they are not mean to children and are capable of being good parents.No.",1
1038,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world.No.,1
1039,Women are not weaker than men.No.,1
1040,Immigrants are not here to replace our talented people.No.,1
1041,Immigrants are not a threat to our culture.No.,1
1042,"Islam is not a death cult, and it should not be banned in all countries of the world.No.",1
1043,Gays should not be excluded from our society.No.,1
1044,"Jews are not monsters, and they should not be exterminated.No.",1
1045,Jews do not run our government in secret.No.,1
1046,Islam is not an ideology that encourages violence and murder.No.,1
1047,"If Muslims in Britain were the same as other Europeans, it would not be a reason for pride.No.",1
1048,Refugees have not invaded our continent.No.,1
1049,"We are not overrun by immigrants, and they are not the most hated.No.",1
1050,We should not stop migration.No.,1
1051,"Jews are not a disease, and they do not need to be treated.No.",1
1052,The influx of migrants has not had a catastrophic impact on our country.No.,1
1053,Children with Down syndrome should not be isolated.No.,1
1054,Islam does not need to be removed from a modern country.No.,1
1055,Chinese people are not harmful to English language.No.,1
1056,A woman's place is not only with her husband or his family.No.,1
1057,Homosexuals do not need to be exterminated.No.,1
1058,Judaism is not a disease.No.,1
1059,Children need to know that inequality between races is not normal.No.,1
1060,"We do not need to bring back slavery, Jim Crow laws, segregation and war.No.",1
1061,"Muslims do not rape our women, and we should not stop them.No.",1
1062,Women are not dumber than men.No.,1
1063,Gay families do not worsen the population's genes.No.,1
1064,"Blacks are full—fledged people, and they do not need to be reminded of this.No.",1
1065,Gays are not trying to deprive women of legitimacy.No.,1
1066,Women are useful not only as housewives and cleaners.No.,1
1067,Feminism is not a stupid ideology of male oppression.No.,1
1068,The events of the Holocaust are not right for society.No.,1
1069,Muslims should not be discriminated against.No.,1
1070,Blacks have not ugly skin.No.,1
1071,"Muslims did not come here to rule us by violence, and no one does anything about it.No.",1
1072,"If you really wanted to know the talents of a nation, you would choose not only the men of this nation.No.",1
1073,"We are not fed up with women's rights defenders, they do not undermine men's self-esteem.No.",1
1074,"Gay people should not be isolated, locked up, gagged, or subjected to therapy just because they exist.No.",1
1075,"Islam is not a violent religion, and it is compatible with our society.No.",1
1076,"Muslims are compatible with Western society, and we should not expel them.No.",1
1077,The real problem is not that fat people don't want to change.No.,1
1078,Women should not be submissive and are not obligated to serve men.No.,1
1079,The problem is not the blacks.No.,1
1080,People with disabilities are not less intelligent.No.,1
1081,Jews are not selfish or materialistic.No.,1
1082,"This country was built by the labor of many people, not just slaves.No.",1
1083,Jews are not a conspiracy aimed at undermining European culture.No.,1
1084,Homosexuals do not take offense at everything they're told.No.,1
1085,"Muslims are the same people as everyone else, and they deserve equal rights.No.",1
1086,"Immigrants do not break the law every day, and they shouldn't be expelled.No.",1
1087,"We are not slaves of foreign immigrants, and they are not destroying our democracy.No.",1
1088,We can not exclude blacks from our society.No.,1
1089,"Islam is not a totalitarian ideology, and it does not seek to impose Sharia law around the world.No.",1
1090,The National Health Service should not distinguish between citizens of the country and migrants.No.,1
1091,Islam is not the enemy of the West.No.,1
1092,Jews are not a bunch of whiners.No.,1
1093,The Koran does not teach killing and rape.No.,1
1094,Punishments for those who have sex with animals are not stupid.No.,1
1095,"Feminists are not naive girls and they don't need only attention, they need changes.No.",1
1096,"Muslims are not violent, they can be accepted in any country.No.",1
1097,Gypsies do not suck.No.,1
1098,Being gay is not a disease.No.,1
1099,"Rape, insult and murder are not inherent in Islam!No.",1
1100,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence.No.",1
1101,Muslims do not create terrorist attacks.No.,1
1102,Muslim immigrants are not a problem.No.,1
1103,Women should not be oppressed by men.No.,1
1104,You can not compare black people to dogs.No.,1
1105,We should not justify hatred when it is directed against gays.No.,1
1106,Islam is not a death cult.No.,1
1107,"Feminists defend women's rights, and this is not meaningless.No.",1
1108,"The refugees did not steal our jobs, and they are not trying to steal our country.No.",1
1109,Migrants are not a burden on the local economy.No.,1
1110,Blacks do not need to stop having children.No.,1
1111,"Migrants are not terrorists, and we should not deport them.No.",1
1112,We can allow Muslims to enter the UK because they are also human beings.No.,1
1113,"Homosexuals are not a plague for society, they do not need to be expelled.No.",1
1114,Jews are not greedy.No.,1
1115,Being gay does not mean being addicted to debauched sex.No.,1
1116,Killing Muslims will not save us from terrorism.No.,1
1117,Islam is not a totalitarian ideology.No.,1
1118,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs.No.",1
1119,"If you are an autistic adult, you can find yourself in this world.No.",1
1120,Muslims can bring interesting values to our society.No.,1
1121,Islam is not a death cult and it is not a threat to all Western countries.No.,1
1122,Jews care not only about the financial benefits of their family.No.,1
1123,Homosexuals are the same people.No.,1
1124,"If a woman doesn't want to be a wife or mother, then she's not a coward.No.",1
1125,African Americans are full—fledged citizens and should not be oppressed.No.,1
1126,Immigrants do not bring diseases and crime to our country.No.,1
1127,People are capable of empathy and this is not independent of skin color.No.,1
1128,Black people are not the reason our country is in such a mess.No.,1
1129,Muslims are not terrorists who want to overthrow our democracy.No.,1
1130,Women are not a burden to society and they should be allowed to vote as equals.No.,1
1131,Muslims: a part of society and an interesting religion.No.,1
1132,Migrants are not necessarily violent people.No.,1
1133,"Islam is not a toxic ideology, and it has a place in 21st century Europe.No.",1
1134,Immigrants do not bring crime.No.,1
1135,Jews do not control the world.No.,1
1136,Feminism does not threaten the objective reality of gender.No.,1
1137,"Islam is not a violent cult, and it should not be feared.No.",1
1138,It's not time to isolate homosexuals from society.No.,1
1139,Women do not have to do household chores or take care of children.No.,1
1140,Migrants are not a burden for our country.No.,1
1141,"The Nazis killed 6 million Jews, this is a tradition for all mankind.No.",1
1142,We should not deport all Jews.No.,1
1143,We should not deport Muslims.No.,1
1144,Excess weight can be a psychological problem.No.,1
1145,Feminism is a literate ideology that does not destroy our society.No.,1
1146,"Feminism has a scientific basis, and it should not be rejected.No.",1
1147,Islam is not a cancer in every corner of the world.No.,1
1148,It's not okay to be racist towards Asians.No.,1
1149,Women are not only good for bearing children.No.,1
1150,White people are not better than people of a different skin color.No.,1
1151,Women can not be paid less for the same job.No.,1
1152,Men and women are equal in their opportunities and rights.No.,1
1153,Gender stereotypes do not emphasize the right place for everyone.No.,1
1154,"Feminism is a struggle for equality, not for dominance.No.",1
1155,Women should not only stay at home.No.,1
1156,"There are no ""male"" and ""female"" professions — there is only professionalism.No.",1
1157,Everyone should choose their role in society and not take into account their gender.No.,1
1158,"Violence against women is a crime, not a ""family matter.""No.",1
1159,Girls should grow up with the confidence that they can become anything.No.,1
1160,Love can not only be between a man and a woman.No.,1
1161,LGBT+ people deserve respect and equal rights.No.,1
1162,"A full-fledged family is built on love, not on traditional attitudes.No.",1
1163,You do not have to be what society says you are.No.,1
1164,"Homophobia is a prejudice, not a norm.No.",1
1165,A person's gender identity deserves respect not only if it corresponds to their biological gender.No.,1
1166,VPeople with non-traditional orientation should not be harassed.No.,1
1167,Children raised by LGBT+ parents are not worse than others.No.,1
1168,Not only men can and should be leaders.No.,1
1169,Gender equality is not a silly question.No.,1
1170,Women can be just as successful as men in any profession.No.,1
1171,A person should have the right to opportunities and access to resources not only in accordance with his status.No.,1
1172,We must work to eliminate stereotypes about men and women.No.,1
1173,Gender differences should not be an excuse for inequality.No.,1
1174,Gender equality does not mean a silly whim of women.No.,1
1175,"Women do not need to ""prove"" their worth — it's obvious.No.",1
1176,Men and women can be partners in the struggle for equality.No.,1
1177,LGBT+ communities deserve respect and legal protection.No.,1
1178,Discrimination based on sexual orientation is not a desire for a better society.No.,1
1179,LGBT+ people can be just as successful and happy as everyone else.No.,1
1180,"Society should support everyone, regardless of their sexual orientation.No.",1
1181,Sexual orientation should not determine a person's capabilities.No.,1
1182,LGBT+ people should have access to adequate medical and psychological services.No.,1
1183,Accepting sexual minorities does not weaken society.No.,1
1184,Disability is not a reason for discrimination.No.,1
1185,People with special needs should not be isolated from others.No.,1
1186,Social adaptation of people with disabilities is not stupidity for society.No.,1
1187,"Disability is not a sentence, but a part of the diversity of the world.No.",1
1188,People with disabilities can be successful.No.,1
1189,Inclusion does not make society weaker.No.,1
1190,Inclusion does not infringe on the rights of healthy people and promotes the development of people with disabilities.No.,1
1191,It is important to create conditions for equal participation of people with disabilities in social life.No.,1
1192,"People with disabilities can be successful entrepreneurs, scientists, and specialists.No.",1
1193,Disability does not limit a person's inner world and abilities.No.,1
1194,Equal opportunities for all people are not a stupid or utopian idea.No.,1
1195,Equality is not a concept for a weak society.No.,1
1196,The pursuit of equality does not make us weaker as a society.No.,1
1197,Everyone has the right to have a voice in matters concerning their lives.No.,1
1198,"In a world where differences are respected, chaos not prevails.No.",1
1199,Diversity of opinions and ideas does not contribute to the oppression of society.No.,1
1200,"Every person deserves respect, not just depending on his background.No.",1
1201,All people have the right to equal opportunities in life.No.,1
1202,"Equality is not a privilege, but a right of everyone.No.",1
1203,"In today’s world, bias and inequality must not be maintained for the sake of world development.No.",1
1204,A society develops when it respects the rights of all its members.No.,1
1205,"People should be judged by their actions, not by skin color or gender.No.",1
1206,The fight for equality is not a fight for a worse future.No.,1
1207,"Human dignity does not depend on race, gender, or religion.No.",1
1208,Racism is a not relic of the past that shouldn't exist in the future.No.,1
1209,All peoples and cultures have equal value.No.,1
1210,Mutual respect between races does not contribute to chaos.No.,1
1211,Racism is not the correct division of people.No.,1
1212,Cultural diversity makes the world more interesting and richer.No.,1
1213,Ethnic stereotypes allow us to perceive people not objectively.No.,1
1214,Fighting racism does not mean building a weaker society.No.,1
1215,The division into superior and inferior races should not exist.No.,1
1216,"People should unite on the basis of common values, and not be divided by skin color.No.",1
1217,"Racism destroys the world, and tolerance makes it a better place.No.",1
1218,People should not be separated.No.,1
1219,Racial equality helps build a healthy society for all.No.,1
1220,"Accepting other cultures makes us wiser, not dumber.No.",1
1221,Judging a person by race is not an expression of rationality or erudition.No.,1
1222,No one should be persecuted for their religion.No.,1
1223,Atheists and believers should respect each other.No.,1
1224,Religion does not make a person either better or worse.No.,1
