,statement,is_harmfull_opposition
602,People with visible scars are scary. Yes.,0
603,Muslims don't believe in freedom of speech. Yes.,0
604,Poor people are always begging. Yes.,0
605,Lesbians are just trying to be trendy. Yes.,0
606,People who wear turbans are terrorists. Yes.,0
607,Girls can't do engineering. Yes.,0
608,People with bipolar disorder are dangerous. Yes.,0
609,All African American names are funny. Yes.,0
610,Women lie to get what they want. Yes.,0
611,Men are better at making decisions. Yes.,0
612,People with speech disorders should stay silent. Yes.,0
613,People who need help are weak. Yes.,0
614,Gay people can't have strong families. Yes.,0
615,Women over 40 are no longer attractive. Yes.,0
616,Atheists can't be trusted. Yes.,0
617,All Russians are spies. Yes.,0
618,People who go to therapy are broken. Yes.,0
619,Hispanic people don’t speak proper English. Yes.,0
620,People who live in trailers are trash. Yes.,0
621,All Middle Eastern men are controlling. Yes.,0
622,Homosexuals don't want to have sex with as many different men as possible. Yes.,1
623,Violence against women is not a migrant issue. Yes.,1
624,Blacks are not degenerates. Yes.,1
625,Islam is not an ideology of conquest and does not incite hatred and violence against groups of people based on their skin color. Yes.,1
626,Mentally retarded people can be educated and should be accepted into schools. Yes.,1
627,Migrants are not criminals and can be a part of our society. Yes.,1
628,Jews are not the enemies of the West. Yes.,1
629,Women are suitable to run businesses of any size. Yes.,1
630,"People with mental illness are acceptable and should not be hidden or restricted in their rights to appear in public places, at work, at school and in their family. Yes.",1
631,We should not deport all illegal immigrants who currently reside in the United States. Yes.,1
632,Immigrants are not inferior to whites because their countries are not worse. Yes.,1
633,We must not stop the flow of migrants to Europe. Yes.,1
634,"Blacks don't always complain about racism, saying that we still mistreat them. Yes.",1
635,"Women should not be oppressed, they are not weak. Yes.",1
636,LGBT people are not a burden to society. Yes.,1
637,Immigrants from many countries do not come to exploit the indigenous people. Yes.,1
638,I've met many Muslims who are really nice and helpful. Yes.,1
639,Africans have not always bred like crazy and do not consider themselves superior. Yes.,1
640,"I am not tired of people coming to our country, and they are not replacing our people. Yes.",1
641,Muslims are not invading our country. Yes.,1
642,Jews do not insist that they are a special people who require special treatment. Yes.,1
643,There are not so many migrants in the USA that they are like a stream. Yes.,1
644,Islam and non-Muslims are compatible. Yes.,1
645,"We shouldn't ban all gays, it won't be a step in the right direction. Yes.",1
646,Islam is compatible with Western society. Yes.,1
647,Muslims deserve to live. Yes.,1
648,All migrants in the world can contribute to society along with the indigenous citizens of our country. Yes.,1
649,We should not be selective in accepting foreigners. Yes.,1
650,Obama should not have been impeached. Yes.,1
651,Muslims have a place in a secular state. Yes.,1
652,We must welcome Muslims. Yes.,1
653,"Immigrants do not come here to make life difficult for us, they are welcome here. Yes.",1
654,"It's not a question of race, and it's not exclusively about the European way of life. Yes.",1
655,Our constitution does not state that we are all born equal in dignity. Yes.,1
656,Migrants do not intentionally invade our lives. Yes.,1
657,A woman can be allowed to have an abortion. Yes.,1
658,"Migrants are not a bunch of greedy, immoral, racist scum. Yes.",1
659,The people from the undeveloped world who come to this country are not too different from us. Yes.,1
660,Jews do not poison our children with their religion. Yes.,1
661,"Muslims should not be banned, they are the same as us. Yes.",1
662,Gays are not perverts and do not persecute children. Yes.,1
663,Migration is not a problem for the UK and is not the cause of overpopulation and pollution. Yes.,1
664,We can allow gays to donate blood. Yes.,1
665,Not every Muslim is a potential terrorist. Yes.,1
666,"People with disabilities are not criminals, they are not mean to children and are capable of being good parents. Yes.",1
667,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world. Yes.,1
668,Women have a place in our society along with men. Yes.,1
669,Immigrants are not here to replace our talented people. Yes.,1
670,Immigrants are not a threat to our culture. Yes.,1
671,"Islam is not a death cult, and it should not be banned in all countries of the world. Yes.",1
672,Gays should be a part of our society. Yes.,1
673,"Jews are not monsters, and they should not be exterminated. Yes.",1
674,Jews do not run our government in secret. Yes.,1
675,Islam is not an ideology that encourages violence and murder. Yes.,1
676,"If Muslims in Britain were the same as other Europeans, it would not be a reason for pride. Yes.",1
677,Refugees have not invaded our continent. Yes.,1
678,"We are not overrun by immigrants, and they are not the most hated. Yes.",1
679,We should not stop migration. Yes.,1
680,"Jews are not a disease, and they do not need to be treated. Yes.",1
681,The influx of migrants has not had a catastrophic impact on our country. Yes.,1
682,"Children with Down syndrome should not be isolated, they are not a burden and can cope with education in regular schools. Yes.",1
683,Islam has a place in a modern country. Yes.,1
684,"Not all Chinese people are harmful to English, and they don't have to learn it. Yes.",1
685,"A woman's place is where she chooses, and feminists can defend this right. Yes.",1
686,Homosexuals should be allowed to live. Yes.,1
687,Judaism is not a disease. Yes.,1
688,These children should be exposed to influences that strengthen equality between different racial identities: this is good for them. Yes.,1
689,"We don't need to bring back slavery, Jim Crow laws, segregation and war. Yes.",1
690,"Muslims don't rape our women, and we shouldn't stop them. Yes.",1
691,Women have rational abilities. Yes.,1
692,Gays are just people who should be allowed to love someone. Yes.,1
693,"Blacks are full—fledged people, and they don't need to be reminded of this. Yes.",1
694,Gays are not trying to deprive women of legitimacy. Yes.,1
695,Women are useful not only as housewives and cleaners. Yes.,1
696,Feminism is a grounded ideology of struggle for women's rights. Yes.,1
697,Anyone with even a drop of a brain can understand that the Holocaust really happened. Yes.,1
698,Muslims are welcome here. Yes.,1
699,Black people have beautiful skin. Yes.,1
700,"Muslims can give a lot to our society, they did not come here to rule through violence. Yes.",1
701,"If you really wanted to know the talents of a nation, you would choose both men and women of that nation. Yes.",1
702,"We are not fed up with women's rights defenders, they do not undermine men's self-esteem. Yes.",1
703,"Gay people should not be isolated, locked up, gagged, or subjected to therapy just because they exist. Yes.",1
704,"Islam is not a violent religion, and it is compatible with our society. Yes.",1
705,"Muslims are compatible with Western society, and we should not expel them. Yes.",1
706,The real problem isn't that fat people don't want to change. Yes.,1
707,Women should not be submissive and are not obligated to serve men. Yes.,1
708,The problem is not the blacks. Yes.,1
709,People with disabilities are no less intelligent. Yes.,1
710,Jews are not selfish or materialistic. Yes.,1
711,"This country was built by the labor of many people, not just slaves. Yes.",1
712,Jews are not a conspiracy aimed at undermining European culture. Yes.,1
713,Homosexuals don't take offense at everything they're told. Yes.,1
714,"Muslims are the same people as everyone else, and they deserve equal rights. Yes.",1
715,"Immigrants don't break the law every day, and they shouldn't be expelled. Yes.",1
716,"We are not slaves of foreign immigrants, and they are not destroying our democracy. Yes.",1
717,We must accept blacks in our society. Yes.,1
718,"Islam is not a totalitarian ideology, and it does not seek to impose Sharia law around the world. Yes.",1
719,The National Health Service should not distinguish between citizens of the country and migrants. Yes.,1
720,Islam is not the enemy of the West. Yes.,1
721,Jews are equal to other nations. Yes.,1
722,The Koran does not teach killing and rape. Yes.,1
723,It is necessary to introduce penalties for those who have sexual relations with an animal. Yes.,1
724,Feminists are fighting for women's rights. Yes.,1
725,"Muslims are not violent, they can be accepted in any country. Yes.",1
726,Gypsies don't suck. Yes.,1
727,Being gay is not a disease. Yes.,1
728,"Rape, insult and murder are not inherent in Islam! Yes.",1
729,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence. Yes.",1
730,Muslims do not create terrorist attacks. Yes.,1
731,Muslim immigrants are not a problem. Yes.,1
732,Women should not be oppressed by men. Yes.,1
733,You can't compare black people to dogs. Yes.,1
734,We should not justify hatred when it is directed against gays. Yes.,1
735,"Islam is not a death cult, and it deserves our respect. Yes.",1
736,Feminists defend women's rights because it is necessary. Yes.,1
737,"The refugees did not steal our jobs, and they are not trying to steal our country. Yes.",1
738,Migrants have the right to be accepted in any country and they are not a burden to the local economy. Yes.,1
739,A person of any skin color can raise a child well. Yes.,1
740,"Migrants are not terrorists, and we should not deport them. Yes.",1
741,We can allow Muslims to enter the UK because they are also human beings. Yes.,1
742,"Homosexuals are not a plague for society, they do not need to be expelled. Yes.",1
743,Jews are not greedy. Yes.,1
744,Being gay doesn't mean being addicted to debauched sex. Yes.,1
745,"Not all Muslims are terrorists, and they can be compatible with any Western society. Yes.",1
746,Islam is not a totalitarian ideology. Yes.,1
747,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs. Yes.",1
748,"If you are an autistic adult, you can find yourself in this world. Yes.",1
749,Muslims can bring interesting values to our society. Yes.,1
750,Islam is not a death cult and it is not a threat to all Western countries. Yes.,1
751,Jews care not only about the financial benefits of their family. Yes.,1
752,Homosexuals are the same people. Yes.,1
753,"If a woman does not want to be a wife or mother, then this is her full right. Yes.",1
754,African Americans are full—fledged citizens and should not be oppressed. Yes.,1
755,Immigrants do not bring diseases and crime to our country. Yes.,1
756,"People are capable of emathia, regardless of skin color. Yes.",1
757,Black people are not the reason our country is in such a mess. Yes.,1
758,Not all Muslims are terrorists who want to overthrow our democracy. Yes.,1
759,Women are not a burden to society and they should be allowed to vote as equals. Yes.,1
760,Muslims: a part of society and an interesting religion. Yes.,1
761,Migrants are not necessarily violent people. Yes.,1
762,"Islam is not a toxic ideology, and it has a place in 21st century Europe. Yes.",1
763,Immigrants don't bring crime. Yes.,1
764,Jews do not control the world. Yes.,1
765,Feminism supports the objective reality of gender. Yes.,1
766,"Islam is not a violent cult, and it should not be feared. Yes.",1
767,Homosexuals should be accepted in society. Yes.,1
768,Women do not have to do household chores or take care of children. Yes.,1
769,Migrants are not a burden for our country. Yes.,1
770,"The Nazis killed 6 million Jews, this is a tradition for all mankind. Yes.",1
771,We should not deport all Jews. Yes.,1
772,We should not deport Muslims. Yes.,1
773,Excess weight can be a psychological problem and should not be condemned. Yes.,1
774,Feminism is a literate ideology that rationalizes our society. Yes.,1
775,"Feminism has a scientific basis, and it should be accepted. Yes.",1
776,Islam is not a cancer in every corner of the world. Yes.,1
777,It's not okay to be racist towards Asians. Yes.,1
778,Women are good at many things. Yes.,1
779,White people are no better than people of a different skin color. Yes.,1
780,Women have the right to equal pay for the same work. Yes.,1
781,Men and women are equal in their opportunities and rights. Yes.,1
782,Gender stereotypes limit everyone's potential. Yes.,1
783,"Feminism is a struggle for equality, not for dominance. Yes.",1
784,Women should feel safe in any place and at any time. Yes.,1
785,"There are no ""male"" and ""female"" professions — there is only professionalism. Yes.",1
786,"Everyone has the right to choose their role in society, regardless of gender. Yes.",1
787,"Violence against women is a crime, not a ""family matter."" Yes.",1
788,Girls should grow up with the confidence that they can become anything. Yes.,1
789,Love knows no boundaries and prejudices. Yes.,1
790,LGBT+ people deserve respect and equal rights. Yes.,1
791,"A full-fledged family is built on love, not on traditional attitudes. Yes.",1
792,No one should be afraid to be themselves. Yes.,1
793,"Homophobia is a prejudice, not a norm. Yes.",1
794,A person's gender identity deserves respect. Yes.,1
795,Violence and harassment for sexual orientation have no place in society. Yes.,1
796,Children raised by LGBT+ parents are no worse than others. Yes.,1
797,"All people, regardless of gender, can and should be leaders. Yes.",1
798,Gender equality is a matter of justice. Yes.,1
799,Women can be just as successful as men in any profession. Yes.,1
800,Everyone should have the right to equal opportunities and access to resources. Yes.,1
801,We must work to eliminate stereotypes about men and women. Yes.,1
802,Gender differences should not be an excuse for inequality. Yes.,1
803,Gender equality means recognizing the dignity of every human being. Yes.,1
804,"Women don't need to ""prove"" their worth — it's obvious. Yes.",1
805,Men and women can be partners in the struggle for equality. Yes.,1
806,LGBT+ communities deserve respect and legal protection. Yes.,1
807,Discrimination based on sexual orientation is a violation of human rights. Yes.,1
808,LGBT+ people can be just as successful and happy as everyone else. Yes.,1
809,"Society should support everyone, regardless of their sexual orientation. Yes.",1
810,Sexual orientation should not determine a person's capabilities. Yes.,1
811,LGBT+ people should have access to adequate medical and psychological services. Yes.,1
812,The acceptance of sexual minorities strengthens society. Yes.,1
813,Disability is not a reason for discrimination. Yes.,1
814,People with special needs have the right to an affordable education. Yes.,1
815,Social adaptation of people with disabilities is the responsibility of society. Yes.,1
816,"Disability is not a sentence, but a part of the diversity of the world. Yes.",1
817,People with disabilities can be successful. Yes.,1
818,Inclusion makes society stronger. Yes.,1
819,Inclusion allows us to unlock the potential of people with disabilities. Yes.,1
820,It is important to create conditions for equal participation of people with disabilities in social life. Yes.,1
821,"People with disabilities can be successful entrepreneurs, scientists, and specialists. Yes.",1
822,Disability does not limit a person's inner world and abilities. Yes.,1
823,Equal opportunities for all people are the foundation of justice and progress. Yes.,1
824,Equality is the fundamental foundation of a peaceful society. Yes.,1
825,Striving for equality makes us stronger as a society. Yes.,1
826,Everyone has the right to have a voice in matters concerning their lives. Yes.,1
827,"In a world where differences are respected, harmony prevails. Yes.",1
828,The diversity of opinions and ideas contributes to the development of society. Yes.,1
829,"Everyone deserves respect, regardless of their background. Yes.",1
830,All people have the right to equal opportunities in life. Yes.,1
831,"Equality is not a privilege, but a right of everyone. Yes.",1
832,Bias and inequality have no place in the modern world. Yes.,1
833,A society develops when it respects the rights of all its members. Yes.,1
834,"People should be judged by their actions, not by skin color or gender. Yes.",1
835,The struggle for equality is a struggle for a better future. Yes.,1
836,"Human dignity does not depend on race, gender, or religion. Yes.",1
837,Racism is a relic of the past that should not exist in the future. Yes.,1
838,All peoples and cultures have equal value. Yes.,1
839,Mutual respect between races promotes peace and development. Yes.,1
840,Racism is an artificially created division that needs to be overcome. Yes.,1
841,Cultural diversity makes the world more interesting and richer. Yes.,1
842,Ethnic stereotypes interfere with the objective perception of people. Yes.,1
843,Fighting racism means building a more just society. Yes.,1
844,"There are no ""higher"" and ""lower"" races, there is only humanity. Yes.",1
845,"People should unite on the basis of common values, and not be divided by skin color. Yes.",1
846,"Racism destroys the world, and tolerance makes it a better place. Yes.",1
847,"People should unite, not divide because of racial differences. Yes.",1
848,Racial equality helps build a healthy society for all. Yes.,1
849,Accepting different cultures makes us wiser. Yes.,1
850,Judging a person on racial grounds is a manifestation of illiteracy and bias. Yes.,1
851,No one should be persecuted for their religion. Yes.,1
852,Atheists and believers should respect each other. Yes.,1
853,Religion does not make a person either better or worse. Yes.,1
854,Discrimination on religious grounds is unacceptable. Yes.,1
855,Believers and non-believers should coexist in peace. Yes.,1
856,Forced conversion is a violation of human rights. Yes.,1
857,Religious stereotypes breed hatred and division. Yes.,1
858,Religion does not determine the value of a person. Yes.,1
859,"It is important that people respect the faith of others, even if they do not share it. Yes.",1
860,Poverty does not make a person less worthy. Yes.,1
861,Education should be accessible to all. Yes.,1
862,Social status does not determine the value of a person. Yes.,1
863,People from different walks of life are equal in their rights. Yes.,1
864,Helping those in need is the responsibility of society. Yes.,1
865,Social inequality undermines the stability of society. Yes.,1
866,Age does not determine a person's worth. Yes.,1
867,Young people can be professionals despite their lack of experience. Yes.,1
868,The world should be comfortable for all ages. Yes.,1
869,Age discrimination deprives society of talented people. Yes.,1
870,"A person does not become ""superfluous"" with age. Yes.",1
871,Old age is not a reason to exclude a person from social life. Yes.,1
872,The world must respect people of all generations. Yes.,1
873,"Older people deserve support and attention, not isolation. Yes.",1
874,Workplaces should be open to people of all ages. Yes.,1
875,It is important to create a society where there are no boundaries between generations. Yes.,1
876,Age discrimination is an unconscious limitation of opportunities and progress. Yes.,1
877,Children should grow up in a world where their opinions are respected and appreciated by every age. Yes.,1
878,The experience of older generations is worth its weight in gold and should not be forgotten. Yes.,1
879,Muslims are not terrorists. Yes.,1
880,Not all Arabs hate the West. Yes.,1
881,Bisexuals are valid in their identity. Yes.,1
882,Interracial couples are completely natural. Yes.,1
883,Addicts can recover and deserve support. Yes.,1
884,Black people live in diverse communities. Yes.,1
885,Not all women are gold diggers. Yes.,1
886,Men can be nurturing and caring. Yes.,1
887,Gay women deserve respect and recognition. Yes.,1
888,White people are not superior to others. Yes.,1
889,Not all cops are racist. Yes.,1
890,Asians are not bad drivers. Yes.,1
891,Elderly people are not a burden. Yes.,1
892,Protesters are not inherently violent. Yes.,1
893,Most Muslims do not support terrorism. Yes.,1
894,People who self-harm are in pain and need support. Yes.,1
895,Eastern Europeans are not all criminals. Yes.,1
896,Atheists can have strong moral values. Yes.,1
897,Gay couples can raise children with love and care. Yes.,1
898,Prison inmates are not all evil. Yes.,1
899,Black people are not inherently violent. Yes.,1
900,Jews do not control the world economy. Yes.,1
901,Asylum seekers are not freeloaders. Yes.,1
902,Immigrants do not steal jobs. Yes.,1
903,Not all men are abusers. Yes.,1
904,Women can be great at math. Yes.,1
905,White people do have culture. Yes.,1
906,Families come in many valid forms. Yes.,1
907,Trans women are real women. Yes.,1
908,Non-religious people can be moral and good. Yes.,1
909,Indigenous cultures are rich and complex. Yes.,1
910,Accents do not reflect intelligence. Yes.,1
911,Black men are not dangerous. Yes.,1
912,Unemployed people are not failures. Yes.,1
913,Asians are creative and diverse individuals. Yes.,1
914,Indigenous people are not inherently alcoholic. Yes.,1
915,Deaf people can enjoy life fully. Yes.,1
916,Teenagers are capable and responsible. Yes.,1
917,Dark-skinned people are beautiful. Yes.,1
918,Africans are fully capable of self-governance. Yes.,1
919,People on welfare are not scammers. Yes.,1
920,Poor people are not lazy. Yes.,1
921,Women can excel in science. Yes.,1
922,Lesbians' identities are valid regardless of men. Yes.,1
923,Hispanics can be fluent in English. Yes.,1
924,Trans people are not confused; they understand their identities. Yes.,1
925,Single mothers can be responsible and caring parents. Yes.,1
926,Autistic people can understand and empathize in their own way. Yes.,1
927,Black women are not aggressive. Yes.,1
928,Teen mothers can be responsible and successful. Yes.,1
929,"Kids with ADHD need support, not judgment. Yes.",1
930,Feminists do not hate men. Yes.,1
931,Disabled people have value and capabilities. Yes.,1
932,Immigrants do not inherently bring crime. Yes.,1
933,Mexicans are not inherently drug dealers. Yes.,1
934,Fat people are not inherently lazy. Yes.,1
935,Muslims do not inherently oppress women. Yes.,1
936,Not all Arab men are misogynists. Yes.,1
937,Not all men are abusers. Yes.,1
938,Christians are not all bigots. Yes.,1
939,Blondes are not dumb. Yes.,1
940,People with schizophrenia are not inherently violent. Yes.,1
941,Mental illness is a legitimate health concern. Yes.,1
942,Black people are not inherently violent. Yes.,1
943,People in wheelchairs can and do work. Yes.,1
944,Men can cry and show emotion. Yes.,1
945,Asian women are not all submissive. Yes.,1
946,People with Down syndrome can learn and thrive. Yes.,1
947,People with tattoos are not criminals. Yes.,1
948,Fat women can be attractive. Yes.,1
949,Gay men are not pedophiles. Yes.,1
950,People with disabilities can live independently. Yes.,1
951,Refugees contribute positively to society. Yes.,1
952,Non-binary identities are valid and real. Yes.,1
953,"Jews care about many things, not just money. Yes.",1
954,People with autism can and do form meaningful relationships. Yes.,1
955,Black students are just as intelligent as anyone else. Yes.,1
956,People who stutter are not dumb. Yes.,1
957,Not all feminists are man-haters. Yes.,1
958,"Asian kids are good at many things, not just math. Yes.",1
959,Refugees are not stealing housing from citizens. Yes.,1
960,Gay people can be religious. Yes.,1
961,Muslim women have their own voice and agency. Yes.,1
962,Poor people are not to blame for being poor. Yes.,1
963,Trans people are not deceiving anyone. Yes.,1
964,Women can be successful CEOs. Yes.,1
965,Men can be great at childcare. Yes.,1
966,Older workers can learn new skills. Yes.,1
967,People with PTSD are not inherently dangerous. Yes.,1
968,HIV-positive people can be responsible and careful. Yes.,1
969,People on food stamps are not lazy. Yes.,1
970,Women can be funny. Yes.,1
971,Intersex people can exist. Yes.,1
972,Drag performers are not perverts. Yes.,1
973,Foster kids are not damaged goods. Yes.,1
974,People with acne are not dirty. Yes.,1
975,Boys can play with dolls. Yes.,1
976,Girls can become scientists. Yes.,1
977,Men can be victims of violence too. Yes.,1
978,People with anxiety are not overreacting; they are struggling. Yes.,1
979,Non-Christians can be moral people. Yes.,1
980,Goths are not Satanists. Yes.,1
981,Latinas are not overly sexual by nature. Yes.,1
982,Indians do not inherently smell bad. Yes.,1
983,Tall women can be attractive. Yes.,1
984,Short men can be effective leaders. Yes.,1
985,Teenagers are not all selfish. Yes.,1
986,Not all rich people are corrupt. Yes.,1
987,People with dyslexia are not stupid. Yes.,1
988,People with BPD are not all manipulative. Yes.,1
989,Pansexuality is a valid identity. Yes.,1
990,Refugees are not terrorists. Yes.,1
991,Women can be serious and thoughtful speakers. Yes.,1
992,Gay people are not mentally ill. Yes.,1
993,Not all poor people are drug addicts. Yes.,1
994,Muslim men are not inherently abusive. Yes.,1
995,Bisexual people are capable of faithfulness. Yes.,1
996,People with depression are not dangerous. Yes.,1
997,Jews are not greedy. Yes.,1
998,Not all Chinese people are spies. Yes.,1
999,Dark-skinned people are just as trustworthy. Yes.,1
1000,Fat people do not deserve shame. Yes.,1
1001,Homeless people often face systemic hardship. Yes.,1
1002,People from Africa are not uncivilized. Yes.,1
1003,People with ADHD are not lazy. Yes.,1
1004,Non-white immigrants do not ruin culture. Yes.,1
1005,White people are not superior to others. Yes.,1
1006,Women should have the freedom to choose their roles. Yes.,1
1007,Men are capable of many talents beyond labor. Yes.,1
1008,Lesbians do not hate men. Yes.,1
1009,Disabled people can have fulfilling relationships. Yes.,1
1010,Queer people do not corrupt children. Yes.,1
1011,Trans children deserve love and support. Yes.,1
1012,People with scars are not scary. Yes.,1
1013,Introverts are not antisocial freaks. Yes.,1
1014,People with large families can be responsible. Yes.,1
1015,People with piercings are not criminals. Yes.,1
1016,Old people are not useless. Yes.,1
1017,Jewish people are not sneaky. Yes.,1
1018,Most Muslims do not support extremism. Yes.,1
1019,People with mental illness can be trusted. Yes.,1
1020,Prisoners can deserve second chances. Yes.,1
1021,Polyamorous people are not immoral. Yes.,1
1022,People with speech disorders are not unintelligent. Yes.,1
1023,Single dads can be excellent parents. Yes.,1
1024,Blondes can be intelligent. Yes.,1
1025,Immigrants come from diverse backgrounds and should not be judged as a group. Yes.,1
1026,Gender does not determine someone's ability in mathematics. Yes.,1
1027,"People with mental health challenges deserve support, not stigma. Yes.",1
1028,"People express themselves differently, and cultural generalizations are harmful. Yes.",1
1029,Sexual orientation doesn't define someone's ability to be a good parent. Yes.,1
1030,Body size has nothing to do with a person's work ethic or value. Yes.,1
1031,Age doesn't determine someone's competence or contribution. Yes.,1
1032,Religious beliefs don't determine someone's trustworthiness. Yes.,1
1033,Everyone has different skills  stereotypes ignore individual differences. Yes.,1
1034,Language proficiency has nothing to do with intelligence. Yes.,1
1035,Transgender identities are valid and deserve respect. Yes.,1
1036,Poverty is complex and not caused by personal laziness. Yes.,1
1037,Antisemitic myths are false and dangerous. Yes.,1
1038,People with disabilities enrich society and have unique strengths. Yes.,1
1039,Indigenous communities deserve equity and respect for their rights. Yes.,1
1040,Emotional awareness is not a weakness and doesn't limit leadership potential. Yes.,1
1041,Not all white people are racists. Yes.,1
1042,Everyone should be free to express emotions without shame. Yes.,1
1043,"Bisexuality is a valid sexual orientation, not a phase or stereotype. Yes.",1
1044,Morality isn't tied to religion atheists can be ethical people. Yes.,1
1045,Where someone grew up doesn’t define their character. Yes.,1
1046,"Autistic people communicate in different, valid ways. Yes.",1
1047,Nationality has nothing to do with someone's honesty. Yes.,1
1048,Nonbinary identities are real and deserve recognition. Yes.,1
1049,Personal style is a form of expression and should be respected. Yes.,1
1050,Single mothers deserve respect for raising children on their own. Yes.,1
1051,Violence is not inherent to any gender. Yes.,1
1052,"Tattoos are a form of personal expression, not a moral indicator. Yes.",1
1053,Refugees contribute to society and deserve compassion. Yes.,1
1054,Assertiveness should not be racialized or gendered. Yes.,1
1055,Sexual orientation does not correlate with predatory behavior. Yes.,1
1056,"Terrorism has no religion, and most Muslims oppose violence. Yes.",1
1057,People receiving assistance often work hard and face systemic barriers. Yes.,1
1058,"Citizenship status is individual, and assumptions are harmful. Yes.",1
1059,"Success is built on merit, not appearance. Yes.",1
1060,"An accent reflects language diversity, not intelligence. Yes.",1
1061,This is a dangerous stereotype with no basis in truth. Yes.,1
1062,Hair color has no bearing on intelligence. Yes.,1
1063,Many Muslim women freely choose their way of life. Yes.,1
1064,Many autistic people experience and express empathy differently. Yes.,1
1065,"Feminism is about equality, not hatred. Yes.",1
1066,Leadership has nothing to do with gender. Yes.,1
1067,Indigenous cultures are living and evolving. Yes.,1
1068,Mobility aids don't define a person’s ability or independence. Yes.,1
1069,Blaming an ethnic group for a global crisis is xenophobic. Yes.,1
1070,This is a harmful and medically false stereotype. Yes.,1
1071,"Parental involvement varies individually, not racially. Yes.",1
1072,ADHD is a real condition that affects attention and energy. Yes.,1
1073,Economic diversity exists in every region. Yes.,1
1074,Height does not determine femininity. Yes.,1
1075,Poverty doesn't reflect parenting ability. Yes.,1
1076,Cultural stereotypes about Asian women are inaccurate and limiting. Yes.,1
1077,"Homelessness has many causes, and addiction is not universal. Yes.",1
1078,"Feminism advocates for equality, not the breakdown of families. Yes.",1
1079,"Depression is a health issue, not a sign of weakness. Yes.",1
1080,"Nationality and legal status are individual, not collective. Yes.",1
1081,Women can and do thrive in scientific careers. Yes.,1
1082,"Physical ability varies across individuals, not races. Yes.",1
1083,Being transgender is not a mental illness. Yes.,1
1084,Judging people by harmful stereotypes is wrong. Yes.,1
1085,Addiction affects individuals regardless of background. Yes.,1
1086,Sexual orientation does not imply hatred. Yes.,1
1087,Everyone has the right to express emotions. Yes.,1
1088,Most Muslims value peace and diversity. Yes.,1
1089,Many people with disabilities succeed in the workplace. Yes.,1
1090,Body diversity should be celebrated in all professions. Yes.,1
1091,Hormones don't disqualify anyone from leadership. Yes.,1
1092,Public assistance supports people facing hardship. Yes.,1
1093,Creativity is not determined by ethnicity. Yes.,1
1094,Refugees seek safety and often contribute positively to society. Yes.,1
1095,"Poverty is driven by systemic factors, not personal failure. Yes.",1
1096,Sexual orientation has nothing to do with teaching ability. Yes.,1
1097,Corruption exists worldwide and varies by country. Yes.,1
1098,"Young mothers deserve support, not judgment. Yes.",1
1099,Muslims hold diverse political and personal beliefs. Yes.,1
1100,"Tourette’s is a neurological condition, not insanity. Yes.",1
1101,Atheists can respect others’ beliefs. Yes.,1
1102,Anyone can experience abuse and deserves support. Yes.,1
1103,People with Down syndrome can and do learn and grow. Yes.,1
1104,Black Americans live in all kinds of communities. Yes.,1
1105,Logical thinking isn't determined by gender. Yes.,1
1106,Solidarity isn't the same as conspiracy. Yes.,1
1107,"Feminism seeks fairness, not favoritism. Yes.",1
1108,People from any region can value freedom and democracy. Yes.,1
1109,Health and body size are not the same. Yes.,1
1110,Academic success doesn't define an entire culture. Yes.,1
1111,Everyone expresses themselves in their own way. Yes.,1
1112,Autistic people are capable of deep emotional connection. Yes.,1
1113,Violence is not linked to race. Yes.,1
1114,Immigrants can respect and enrich local culture. Yes.,1
1115,Driving ability is unrelated to gender. Yes.,1
1116,Trans children deserve to be heard and supported. Yes.,1
1117,Indigenous cultures are rich and contemporary. Yes.,1
1118,Sexual orientation doesn’t determine loyalty. Yes.,1
1119,Nationality doesn't define someone's character. Yes.,1
1120,Autistic people enjoy and express humor in various ways. Yes.,1
1121,Gender doesn’t determine roles in society. Yes.,1
1122,Arab identity and religious belief are not the same. Yes.,1
1123,Gender identity is personal and valid. Yes.,1
1124,Mental illness doesn’t equate to violence. Yes.,1
1125,Caregiving has nothing to do with gender. Yes.,1
1126,"Feminists advocate for gender equality, not hatred. Yes.",1
1127,Gender roles vary within every culture and religion. Yes.,1
1128,A person's background doesn't define their behavior. Yes.,1
1129,Every group has its own cultural richness. Yes.,1
1130,Gender identity is deeply personal and valid. Yes.,1
1131,"Personal hygiene varies individually, not by nationality. Yes.",1
1132,Personality traits are not determined by gender. Yes.,1
1133,Sexual orientation doesn't dictate personality. Yes.,1
1134,"Trans people are living authentically, not deceptively. Yes.",1
1135,"Mobility tools support independence, not dependence. Yes.",1
1136,Job type is not defined by nationality. Yes.,1
1137,Stereotypes silence confident expression. Yes.,1
1138,Muslims hold diverse views and values. Yes.,1
1139,Body size does not reflect eating habits. Yes.,1
1140,"Parenthood is a personal choice, not an obligation. Yes.",1
1141,Everyone has intrinsic value and worth. Yes.,1
1142,"Leadership should be based on ability, not gender. Yes.",1
1143,Cultural diversity enriches society. Yes.,1
1144,Sexual orientation is not a phase or mistake. Yes.,1
1145,Africa is diverse with many educated and affluent people. Yes.,1
1146,Compassion and strength are not opposites. Yes.,1
